encoder,task_axis,distractor_axis,residual_axis,task,brightness
A_recon,0.6202424108719338,0.9118116250111573,-0.72796313835998,0.7252939343452454,0.6506998538970947
A_recon,0.3282592748786023,1.1394323798300459,-1.2921577619193074,0.6538659930229187,0.7133591175079346
A_recon,-0.17695269931370597,1.3723244422696288,-1.6917470145748283,0.4312267601490021,0.80186527967453
A_recon,1.964058878440743,0.1691630796117408,1.054671225414917,0.8673204779624939,0.40131598711013794
A_recon,0.18794428863206725,-1.0982001516346855,1.210947431346279,0.6321350932121277,0.26476630568504333
A_recon,0.9616462791713896,0.6101250423539619,-0.7540627989011397,0.8102743625640869,0.561813473701477
A_recon,-0.40915323532514375,1.4914491627966942,-1.8946712547959017,0.3417947292327881,0.8374137878417969
A_recon,0.05053085593054882,0.21834378972727778,-0.22660379212753448,0.5436692833900452,0.5407447814941406
A_recon,-1.532151241649136,-1.1634044017710419,1.1898527140302282,0.19629688560962677,0.3561883568763733
A_recon,1.2529327655704219,0.9046841551410139,-0.1750456867896671,0.9961411952972412,0.6029281616210938
A_recon,-1.1534219393063614,-0.7742357197386247,1.0215005029954511,0.24321547150611877,0.41783449053764343
A_recon,-1.2577284345894886,-1.4000921914742117,0.8686270630157797,0.2568674683570862,0.29669034481048584
A_recon,-1.5436902311219427,-0.40670638039506446,0.9613449319977202,0.07319007068872452,0.5280289053916931
A_recon,-1.104507171515432,-1.663296258060975,0.44078205959058636,0.2578031122684479,0.21949389576911926
A_recon,0.5056113356124977,1.9345475161045493,-2.23532336160159,0.7631285190582275,0.8624882102012634
A_recon,0.5277223322910034,1.0714583295125446,-0.6014173038583547,0.6978935599327087,0.6975939869880676
A_recon,-1.849398604488625,-2.453347564617554,2.538278876063032,0.12867321074008942,0.11702831089496613
A_recon,-0.3222977036257953,0.5895201072614551,-1.2212339355237425,0.37623849511146545,0.649124801158905
A_recon,-0.09666343701388726,0.02804377607086082,0.32253305988819564,0.4209213852882385,0.5203774571418762
A_recon,0.44441769555383354,-0.7913536474738048,-0.4263184622092699,0.6649842262268066,0.2972661852836609
A_recon,-0.08821923109874695,-1.2350700204891334,0.06339419915961525,0.4559289515018463,0.2459453046321869
A_recon,0.10664446472981835,1.1142833624325283,-0.7805785870295232,0.5865183472633362,0.7261227965354919
A_recon,1.8165247500421966,-0.07908930009743373,1.1351941822235148,0.8396846055984497,0.35696884989738464
A_recon,0.6691632587530808,-1.2078871636321928,-0.22545353717053737,0.7264736294746399,0.21567782759666443
A_recon,-0.34363722983944067,-0.9169106859089664,1.147261868132698,0.3650072515010834,0.326011598110199
A_recon,0.03036223735829771,0.47339037282721524,-1.1083223986119444,0.4483962953090668,0.6122161746025085
A_recon,-0.4305673794950435,-1.619858735057844,1.102973940692248,0.3676995635032654,0.19181421399116516
A_recon,-1.2640753621252638,0.37474900776345454,0.5818183523621594,0.1097346618771553,0.6655213236808777
A_recon,-1.424115293878813,-0.8529230214701017,0.42871600649558644,0.20324154198169708,0.40646451711654663
A_recon,-0.9300389429328637,-0.08204466482836084,0.8759691814990667,0.2838065028190613,0.5482202172279358
A_recon,-0.8780263347611965,-1.67705479752324,2.020569807415652,0.314133882522583,0.21233806014060974
A_recon,-0.9146470053135509,-0.43533263477528605,0.9721486956084575,0.313047856092453,0.4664672911167145
A_recon,0.09745642923678413,0.15929335502411598,-0.48117923614420716,0.5766997337341309,0.527807891368866
A_recon,1.0883685150066633,0.5782598427774036,0.11741466590876584,0.9716899991035461,0.545226514339447
A_recon,1.242649321806167,0.2030588983853654,-0.4677497971024867,0.7746641635894775,0.4497528672218323
A_recon,0.9073173266710576,0.21302100941764426,-1.028717454903797,0.7911339402198792,0.48267272114753723
A_recon,0.6245958850481036,1.5753878740211298,-1.6416934116467223,0.7592685222625732,0.7864741683006287
A_recon,0.28484920268449165,-0.5430041922905438,0.17749093736871607,0.5969877243041992,0.37364643812179565
A_recon,1.333907032050218,0.03441327702919859,-0.17145880584154571,0.917692244052887,0.43432411551475525
A_recon,0.49570608135734,0.759161282772918,0.033944835965798295,0.6896301507949829,0.6239889860153198
A_recon,0.059122428394710456,-0.06500587875636649,0.04812025211580586,0.5003564357757568,0.4822976887226105
A_recon,-1.117703738034925,-0.6405558844322077,-0.4980097830161239,0.07708381116390228,0.43322014808654785
A_recon,0.10954580165501465,0.8706577356248447,-0.3193780507152003,0.48844921588897705,0.674675703048706
A_recon,-1.331393620331146,-1.1542892030598457,0.5410913256897895,0.21283099055290222,0.342284232378006
