seed,model,subset,horizon,n,mae_px,mae_px_lo,mae_px_hi,rmse_px,r2
0,baseline_constant,all,10,500,4.109226703643799,3.9159765243530273,4.2729620933532715,4.624693870544434,0.09768170118331909
0,baseline_constant,no_bounce,1,208,0.514146625995636,0.4905857741832733,0.5369956493377686,0.542152464389801,0.9447413086891174
0,baseline_constant,no_bounce,2,208,1.0283912420272827,0.9825036525726318,1.0734633207321167,1.0789384841918945,0.7724640369415283
0,baseline_constant,no_bounce,3,208,1.548564076423645,1.48264741897583,1.6172226667404175,1.62274968624115,0.5192722082138062
0,baseline_constant,no_bounce,4,208,2.072726011276245,1.9893319606781006,2.1557037830352783,2.1688263416290283,0.2707422971725464
0,baseline_constant,no_bounce,5,208,2.594000816345215,2.482754945755005,2.702052354812622,2.71101975440979,0.08405888080596924
0,baseline_constant,no_bounce,6,208,3.111022472381592,2.9883439540863037,3.241629123687744,3.2505266666412354,-0.03999531269073486
0,baseline_constant,no_bounce,7,208,3.635605812072754,3.499627113342285,3.789414644241333,3.7943248748779297,-0.11446058750152588
0,baseline_constant,no_bounce,8,208,4.162818431854248,3.9974422454833984,4.320272445678711,4.344998359680176,-0.16242432594299316
0,baseline_constant,no_bounce,9,208,4.687471866607666,4.479928970336914,4.876672744750977,4.892299652099609,-0.18533551692962646
0,baseline_constant,no_bounce,10,208,5.206155776977539,4.972588539123535,5.409113883972168,5.435344696044922,-0.19739127159118652
0,baseline_constant,bounce,1,292,0.6491618752479553,0.6260362267494202,0.6723026037216187,0.6798970103263855,0.9808406233787537
0,baseline_constant,bounce,2,292,1.2546850442886353,1.208227515220642,1.301395058631897,1.325331449508667,0.9379734992980957
0,baseline_constant,bounce,3,292,1.8149234056472778,1.741119623184204,1.8885585069656372,1.9293920993804932,0.8834962844848633
0,baseline_constant,bounce,4,292,2.258999824523926,2.1407721042633057,2.372797966003418,2.4532604217529297,0.8238003253936768
0,baseline_constant,bounce,5,292,2.596461772918701,2.447328805923462,2.743067741394043,2.9085116386413574,0.7591760754585266
0,baseline_constant,bounce,6,292,2.893521547317505,2.690072774887085,3.071950674057007,3.3195836544036865,0.6875383853912354
0,baseline_constant,bounce,7,292,3.1247036457061768,2.9041757583618164,3.3234758377075195,3.645857095718384,0.6125441789627075
0,baseline_constant,bounce,8,292,3.269040107727051,3.0159316062927246,3.5121521949768066,3.845785140991211,0.5336267352104187
0,baseline_constant,bounce,9,292,3.339120626449585,3.0988142490386963,3.600029468536377,3.9558756351470947,0.44093722105026245
0,baseline_constant,bounce,10,292,3.327853202819824,3.0703251361846924,3.5608599185943604,3.94697642326355,0.3229888081550598
0,baseline_linear,all,1,500,0.12035950903315097,0.09960161539900582,0.14352009811549216,0.2787646101396217,0.9952339235033943
0,baseline_linear,all,2,500,0.2630247954209335,0.2143105342272611,0.31904922424536203,0.6526108422012605,0.9771859662600996
0,baseline_linear,all,3,500,0.46288693487411364,0.3695441172802239,0.550263819482352,1.0974829671063813,0.9424800906654957
0,baseline_linear,all,4,500,0.75479680396209,0.6286587724154378,0.8826373979242053,1.629038127168143,0.8827419558659504
0,baseline_linear,all,5,500,1.1267719936044887,0.9607679299539886,1.2957609917364314,2.239767070012178,0.7896856328832997
0,baseline_linear,all,6,500,1.561875073781921,1.3660937352904439,1.7838883404888766,2.918437710072156,0.6568773874904541
0,baseline_linear,all,7,500,2.068394924432505,1.822850289992115,2.316449013925652,3.6455250773086245,0.47696710041350254
0,baseline_linear,all,8,500,2.6686254981555977,2.374909590014373,2.9949891443414964,4.4366229255005925,0.22127296272451047
0,baseline_linear,all,9,500,3.359074147848878,3.0089658679923743,3.717713080085814,5.285912044922558,-0.1290621012251496
0,baseline_linear,all,10,500,4.1244175586197525,3.730784410608758,4.486108663763268,6.189769386472894,-0.6163772771228353
0,baseline_linear,no_bounce,1,208,0.1238447878747068,0.08622261886921478,0.16822893322443214,0.3173814768084851,0.981062577561901
0,baseline_linear,no_bounce,2,208,0.21547571842137797,0.14464700010732764,0.29489912881791286,0.6232155718071983,0.9240840093054373
0,baseline_linear,no_bounce,3,208,0.3148408051101097,0.21068645732381042,0.4369804412789772,0.9279786103781731,0.8427929134213951
0,baseline_linear,no_bounce,4,208,0.4106090661662165,0.264906740459712,0.5746480975484212,1.2360051985461187,0.7631507194372897
0,baseline_linear,no_bounce,5,208,0.5043012147003677,0.3199691395809798,0.7098121666352268,1.5396248567396433,0.7045853623401912
0,baseline_linear,no_bounce,6,208,0.6005742490099062,0.37911589726858297,0.8505582476945374,1.8501118143818367,0.6630853378076706
0,baseline_linear,no_bounce,7,208,0.6915903857644969,0.44113638757810875,0.9767168013235137,2.149535328318714,0.6423280078947553
0,baseline_linear,no_bounce,8,208,0.784003989683697,0.4838668529731736,1.1195053910641244,2.462021151127902,0.6267764713622643
0,baseline_linear,no_bounce,9,208,0.8747236953282621,0.5253838887191915,1.2351479746967715,2.773623158373172,0.6190130689578459
0,baseline_linear,no_bounce,10,208,0.9670987116148283,0.5840601027475014,1.3545382692627754,3.086995630942955,0.6137629126456172
0,baseline_linear,bounce,1,292,0.11787684465286462,0.09495855262483094,0.1454027362231824,0.24761053678279024,0.9974588329570867
0,baseline_linear,bounce,2,292,0.2968953708178772,0.23342075868296813,0.3704032071862407,0.6727670949431837,0.9840170225128457
0,baseline_linear,bounce,3,292,0.5683444519662808,0.4566715916864692,0.6867796750477083,1.2037561318210754,0.9546501567726735
0,baseline_linear,bounce,4,292,0.999971630885178,0.8238270255070808,1.1862010351434373,1.8590017656693876,0.898824016044811
0,baseline_linear,bounce,5,292,1.5701758361115337,1.3418886666066547,1.805283788659798,2.6270626380655573,0.8035288541001738
0,baseline_linear,bounce,6,292,2.2466373051263697,1.9650949690311923,2.574069616376407,3.485131470386672,0.6555963843893071
0,baseline_linear,bounce,7,292,3.0491324040316337,2.68821379416098,3.4080883849617822,4.411947548591063,0.4326075339398321
0,baseline_linear,bounce,8,292,4.011095613779418,3.5931529913217024,4.452911147445999,5.4209795014905815,0.073342893892819
0,baseline_linear,bounce,9,292,5.12874844279507,4.65203670823892,5.612601510931025,6.508764403342183,-0.5134651388222935
