seed,model,horizon,mse,r2,pred_spread_ratio
2,A_recon,0,0.034290000796318054,0.9613987803459167,0.966195285320282
2,A_recon,1,0.03582524135708809,0.9604964256286621,0.9664803743362427
2,A_recon,2,0.03785368427634239,0.9590758085250854,0.969656765460968
2,A_recon,3,0.04076063632965088,0.9567809104919434,0.9732785224914551
2,A_recon,4,0.04424062371253967,0.9539726376533508,0.975665271282196
2,A_recon,5,0.047653038054704666,0.9513276815414429,0.9775950312614441
2,A_recon,6,0.05162401869893074,0.9482288360595703,0.978909432888031
2,A_recon,7,0.055836234241724014,0.9449887871742249,0.9796465635299683
2,A_recon,8,0.05965462327003479,0.9422032833099365,0.9806869626045227
2,A_recon,9,0.06345290690660477,0.9395163059234619,0.9814372658729553
2,A_recon,10,0.06806336343288422,0.9361364841461182,0.9816980361938477
2,A_recon,11,0.0726485326886177,0.9328613877296448,0.9822695255279541
2,A_recon,12,0.07713206857442856,0.9297653436660767,0.9825906753540039
2,A_recon,13,0.08196233212947845,0.9264247417449951,0.9822888970375061
2,A_recon,14,0.08658860623836517,0.92331862449646,0.9822089076042175
2,A_recon,15,0.09089977294206619,0.920531153678894,0.9818419218063354
2,B_task,0,0.7295882701873779,0.17868155241012573,0.3732907474040985
2,B_task,1,0.7441614866256714,0.17943167686462402,0.3766627311706543
2,B_task,2,0.756520688533783,0.18211346864700317,0.3844848573207855
2,B_task,3,0.7696479558944702,0.18393152952194214,0.3913363516330719
2,B_task,4,0.784033477306366,0.18430167436599731,0.396509051322937
2,B_task,5,0.7981700301170349,0.18475723266601562,0.39981788396835327
2,B_task,6,0.8124370574951172,0.1852467656135559,0.4017728865146637
2,B_task,7,0.8271145820617676,0.18510645627975464,0.40319979190826416
2,B_task,8,0.8412854671478271,0.18491590023040771,0.40435004234313965
2,B_task,9,0.8550296425819397,0.18498080968856812,0.4052031636238098
2,B_task,10,0.8692170977592468,0.18441808223724365,0.4058228135108948
2,B_task,11,0.8833847641944885,0.18361443281173706,0.4062585234642029
2,B_task,12,0.8969501256942749,0.18325793743133545,0.4066479802131653
