seed,arm,horizon,r2_behaviour_data,r2_planner_trajectories,rmse_raw_behaviour_data,rmse_raw_planner_trajectories
0,D_latent_nopark,5,0.890321671962738,-0.09315323829650879,0.11752817034721375,0.26212313771247864
0,D_latent_nopark,6,0.8838621377944946,-0.27769899368286133,0.12205232679843903,0.28095486760139465
0,D_latent_nopark,7,0.877339780330658,-0.48562145233154297,0.1265498548746109,0.2994507849216461
0,D_latent_nopark,8,0.871048629283905,-0.7102795839309692,0.13084615767002106,0.3168799579143524
0,D_latent_nopark,9,0.8651382923126221,-0.960578203201294,0.13490523397922516,0.33376264572143555
0,D_latent_nopark,10,0.8594945073127747,-1.2316336631774902,0.13878858089447021,0.34964320063591003
0,D_latent_nopark,11,0.8542381525039673,-1.5188655853271484,0.14243826270103455,0.36455848813056946
0,D_latent_nopark,12,0.849568784236908,-1.8229124546051025,0.14577656984329224,0.3784825801849365
0,D_latent_nopark,13,0.8453049659729004,-2.1427533626556396,0.14888694882392883,0.39147186279296875
0,D_latent_nopark,14,0.8415329456329346,-2.4582390785217285,0.15171651542186737,0.4032212793827057
0,D_latent_nopark,15,0.8384101390838623,-2.771787166595459,0.15419384837150574,0.4140244722366333
1,A_recon,0,0.9320098161697388,-2.131737470626831,0.08814209699630737,0.32888802886009216
1,A_recon,1,0.9321111440658569,-3.181617259979248,0.08899225294589996,0.37908172607421875
1,A_recon,2,0.9309056401252747,-4.240609169006348,0.09066984802484512,0.42341992259025574
1,A_recon,3,0.9283922910690308,-5.344247341156006,0.09320521354675293,0.4650725722312927
1,A_recon,4,0.925711452960968,-6.420002460479736,0.09583868831396103,0.5022897720336914
1,A_recon,5,0.9234369993209839,-7.448772430419922,0.0981953963637352,0.5351613163948059
1,A_recon,6,0.920224130153656,-8.458626747131348,0.10115674138069153,0.5654714107513428
1,A_recon,7,0.9168175458908081,-9.401677131652832,0.10421391576528549,0.5934324264526367
1,A_recon,8,0.9141994714736938,-10.244246482849121,0.10673154145479202,0.6186321377754211
1,A_recon,9,0.9112598299980164,-11.034066200256348,0.10943195223808289,0.641970157623291
1,A_recon,10,0.9081583619117737,-11.709332466125488,0.112208791077137,0.6630842685699463
1,A_recon,11,0.9053661227226257,-12.255663871765137,0.11477002501487732,0.68159419298172
1,A_recon,12,0.9022804498672485,-12.74765682220459,0.1174924224615097,0.6987751722335815
1,A_recon,13,0.8991687297821045,-13.150227546691895,0.12020310759544373,0.7145025134086609
1,A_recon,14,0.8962771892547607,-13.465248107910156,0.12274404615163803,0.7283568978309631
1,A_recon,15,0.8936750888824463,-13.718674659729004,0.12507696449756622,0.740821897983551
1,B_task,0,0.7335261106491089,-7.106010437011719,0.1744968593120575,0.5470312833786011
1,B_task,1,0.7354229688644409,-7.854311943054199,0.17568272352218628,0.5727600455284119
1,B_task,2,0.7367551326751709,-8.655210494995117,0.1769789457321167,0.5995833873748779
1,B_task,3,0.7362183928489685,-9.424172401428223,0.17888851463794708,0.6248504519462585
1,B_task,4,0.7351689338684082,-10.171485900878906,0.18095239996910095,0.6498141288757324
1,B_task,5,0.7345788478851318,-10.900611877441406,0.18283085525035858,0.6739910840988159
1,B_task,6,0.7330548167228699,-11.616050720214844,0.1850418746471405,0.6974005699157715
1,B_task,7,0.7311199903488159,-12.274979591369629,0.18736527860164642,0.7199451327323914
1,B_task,8,0.7296452522277832,-12.887996673583984,0.18945883214473724,0.7414156198501587
1,B_task,9,0.7273532152175903,-13.48757553100586,0.19181573390960693,0.7619773745536804
1,B_task,10,0.7250652313232422,-14.017311096191406,0.19414310157299042,0.7814059853553772
1,B_task,11,0.723064124584198,-14.491144180297852,0.19633367657661438,0.7994965314865112
1,B_task,12,0.720673680305481,-14.928284645080566,0.19864380359649658,0.8160117268562317
1,B_task,13,0.7186779379844666,-15.298885345458984,0.2007797360420227,0.8313130140304565
1,B_task,14,0.7171725630760193,-15.591167449951172,0.2026861310005188,0.8449238538742065
1,B_task,15,0.7155959606170654,-15.860811233520508,0.20456326007843018,0.8570187091827393
1,C_scene,0,0.7383913993835449,-4.126887321472168,0.17289653420448303,0.41301605105400085
1,C_scene,1,0.7412199974060059,-4.595800876617432,0.17374742031097412,0.43069136142730713
1,C_scene,2,0.7423981428146362,-5.206907749176025,0.17507177591323853,0.4532378017902374
1,C_scene,3,0.7415266036987305,-5.869198799133301,0.177079439163208,0.47657638788223267
1,C_scene,4,0.7403203845024109,-6.562817573547363,0.17918382585048676,0.5000597834587097
1,C_scene,5,0.739051103591919,-7.289446830749512,0.18128396570682526,0.5240058898925781
1,C_scene,6,0.7370714545249939,-8.04709529876709,0.18364447355270386,0.5479627251625061
1,C_scene,7,0.7349599599838257,-8.776887893676758,0.18602254986763,0.5711677670478821
1,C_scene,8,0.7330604195594788,-9.473432540893555,0.1882583647966385,0.59375
1,C_scene,9,0.7307134866714478,-10.14976978302002,0.19063006341457367,0.615491509437561
1,C_scene,10,0.7283982038497925,-10.77197265625,0.19296273589134216,0.6359217166900635
1,C_scene,11,0.7262953519821167,-11.331979751586914,0.19518494606018066,0.6552444100379944
1,C_scene,12,0.7241479158401489,-11.86125659942627,0.19740459322929382,0.6733916401863098
1,C_scene,13,0.7222712635993958,-12.3335542678833,0.19949334859848022,0.6900697946548462
1,C_scene,14,0.7214689254760742,-12.726860046386719,0.20114077627658844,0.7051014304161072
1,C_scene,15,0.7210572957992554,-13.08296012878418,0.20258969068527222,0.7186882495880127
1,D_latent,0,0.9491783976554871,-0.15842878818511963,0.07620517164468765,0.2375030666589737
1,D_latent,1,0.9487966895103455,-0.41096627712249756,0.07728619128465652,0.2638210654258728
1,D_latent,2,0.9474284648895264,-0.6950498819351196,0.07908917963504791,0.29044437408447266
1,D_latent,3,0.9449711441993713,-1.0363426208496094,0.08170628547668457,0.3190321922302246
1,D_latent,4,0.9421588182449341,-1.381685495376587,0.08456654846668243,0.3454956114292145
1,D_latent,5,0.9393250346183777,-1.7715818881988525,0.08741509169340134,0.372090607881546
1,D_latent,6,0.9360466003417969,-2.1434426307678223,0.090571328997612,0.39541181921958923
1,D_latent,7,0.9329658150672913,-2.555633306503296,0.0935530811548233,0.4190300405025482
1,D_latent,8,0.9300768375396729,-2.9412524700164795,0.0963514894247055,0.43923071026802063
1,D_latent,9,0.9268267154693604,-3.358323097229004,0.09937114268541336,0.45950761437416077
1,D_latent,10,0.923669695854187,-3.748500347137451,0.10229529440402985,0.4772643446922302
1,D_latent,11,0.9205541014671326,-4.166771411895752,0.10515764355659485,0.49493005871772766
1,D_latent,12,0.9170581698417664,-4.549344062805176,0.10824452340602875,0.5102160573005676
1,D_latent,13,0.9138182997703552,-4.942124843597412,0.11112851649522781,0.5255411863327026
1,D_latent,14,0.9108102321624756,-5.284669876098633,0.11382056027650833,0.5383901000022888
1,D_latent,15,0.907902181148529,-5.629178524017334,0.11640843749046326,0.5508506298065186
1,B_task_nopark,0,0.9015645980834961,0.6853510141372681,0.1060563325881958,0.1388327032327652
1,B_task_nopark,1,0.8944904804229736,0.5892895460128784,0.11094273626804352,0.1594032347202301
1,B_task_nopark,2,0.8876640200614929,0.4748826026916504,0.11561154574155807,0.18060927093029022
1,B_task_nopark,3,0.8802691698074341,0.34644490480422974,0.1205211728811264,0.20127356052398682
1,B_task_nopark,4,0.8725916147232056,0.20298504829406738,0.12551024556159973,0.22142857313156128
1,B_task_nopark,5,0.864837110042572,0.03870469331741333,0.13046999275684357,0.24163603782653809
1,B_task_nopark,6,0.8571200370788574,-0.14393949508666992,0.13537700474262238,0.26137611269950867
1,B_task_nopark,7,0.8498517274856567,-0.3455592393875122,0.14001359045505524,0.28053832054138184
1,B_task_nopark,8,0.8431751132011414,-0.5650990009307861,0.14429627358913422,0.2988883852958679
1,B_task_nopark,9,0.8370366096496582,-0.799695611000061,0.14829590916633606,0.31607502698898315
1,B_task_nopark,10,0.8314168453216553,-1.0457653999328613,0.15202468633651733,0.3318577706813812
1,B_task_nopark,11,0.8261274099349976,-1.3058669567108154,0.15556800365447998,0.3464796245098114
1,B_task_nopark,12,0.8213145732879639,-1.573937177658081,0.158877894282341,0.35959213972091675
1,B_task_nopark,13,0.8170813322067261,-1.8466689586639404,0.16190005838871002,0.37125834822654724
1,B_task_nopark,14,0.8133692145347595,-2.1245548725128174,0.16464726626873016,0.3818373382091522
1,B_task_nopark,15,0.810379147529602,-2.39996337890625,0.16703346371650696,0.39116597175598145
1,D_latent_nopark,0,0.9425269365310669,0.8668530583381653,0.08103879541158676,0.10686912387609482
1,D_latent_nopark,1,0.9408193230628967,0.8389667272567749,0.08308890461921692,0.11845676600933075
1,D_latent_nopark,2,0.9364301562309265,0.8011237382888794,0.08696956932544708,0.13215260207653046
1,D_latent_nopark,3,0.9310010671615601,0.7538537383079529,0.09149169921875,0.1469392627477646
1,D_latent_nopark,4,0.9246678352355957,0.6982697248458862,0.09650956839323044,0.16196630895137787
1,D_latent_nopark,5,0.9177761673927307,0.6354878544807434,0.1017608717083931,0.176712304353714
1,D_latent_nopark,6,0.9107451438903809,0.5667561292648315,0.10699790716171265,0.19055825471878052
1,D_latent_nopark,7,0.9038929343223572,0.490864098072052,0.11201795190572739,0.20364661514759064
1,D_latent_nopark,8,0.8974896669387817,0.4071558713912964,0.11666256934404373,0.2160610854625702
1,D_latent_nopark,9,0.8915868997573853,0.3164944648742676,0.12095534056425095,0.2273239642381668
1,D_latent_nopark,10,0.885830283164978,0.21765249967575073,0.12510725855827332,0.23761743307113647
1,D_latent_nopark,11,0.8803095817565918,0.11092394590377808,0.12907271087169647,0.24708758294582367
1,D_latent_nopark,12,0.8753331899642944,-0.002701282501220703,0.1327071636915207,0.25537899136543274
1,D_latent_nopark,13,0.8705533742904663,-0.12387371063232422,0.13619570434093475,0.2627204954624176
1,D_latent_nopark,14,0.8661231994628906,-0.25192391872406006,0.13944904506206512,0.26947399973869324
1,D_latent_nopark,15,0.8622162342071533,-0.3843280076980591,0.14238345623016357,0.2751876711845398
2,A_recon,0,0.9632437825202942,-0.3790731430053711,0.06480757892131805,0.2329043596982956
2,A_recon,1,0.9624805450439453,-0.7650045156478882,0.06615790724754333,0.26348403096199036
2,A_recon,2,0.9613702297210693,-1.2408006191253662,0.06779570132493973,0.2966231107711792
2,A_recon,3,0.9591059684753418,-1.7893033027648926,0.07043525576591492,0.33009064197540283
2,A_recon,4,0.9562327861785889,-2.3636560440063477,0.0735621303319931,0.36133015155792236
2,A_recon,5,0.9537441730499268,-2.96956467628479,0.07632465660572052,0.39111587405204773
2,A_recon,6,0.9506223201751709,-3.5798587799072266,0.07958374917507172,0.4186699688434601
2,A_recon,7,0.9473101496696472,-4.167738437652588,0.08294173330068588,0.44369709491729736
2,A_recon,8,0.944591224193573,-4.730732440948486,0.08577032387256622,0.46656784415245056
2,A_recon,9,0.9418429732322693,-5.270719051361084,0.08859006315469742,0.48764538764953613
2,A_recon,10,0.9389939904212952,-5.744341850280762,0.09145215898752213,0.5062747001647949
2,A_recon,11,0.9365975856781006,-6.177978038787842,0.09394147992134094,0.523164689540863
2,A_recon,12,0.9341555833816528,-6.555130958557129,0.09644468873739243,0.5380174517631531
2,A_recon,13,0.9316003918647766,-6.860563278198242,0.09900230914354324,0.5510201454162598
2,A_recon,14,0.9295174479484558,-7.116085052490234,0.10118203610181808,0.5624632835388184
2,A_recon,15,0.9271628260612488,-7.32952880859375,0.10352300107479095,0.572546660900116
2,B_task,0,0.9371634721755981,-2.366483449935913,0.08473572134971619,0.3620278537273407
2,B_task,1,0.9365837574005127,-3.0595192909240723,0.08601093292236328,0.39764827489852905
2,B_task,2,0.9350088238716125,-3.6549839973449707,0.08793632686138153,0.4261438548564911
2,B_task,3,0.9320353269577026,-4.238839626312256,0.09080328792333603,0.4524557590484619
2,B_task,4,0.9289330840110779,-4.861403465270996,0.09373751282691956,0.4790447950363159
2,B_task,5,0.9263763427734375,-5.4621429443359375,0.09629196673631668,0.5041294693946838
2,B_task,6,0.922927975654602,-6.047768592834473,0.0994277223944664,0.5276378393173218
2,B_task,7,0.9197062253952026,-6.605436325073242,0.10238838195800781,0.5502670407295227
2,B_task,8,0.9171322584152222,-7.095495223999023,0.10489152371883392,0.5708611011505127
2,B_task,9,0.9137794971466064,-7.538224220275879,0.10786713659763336,0.5898691415786743
2,B_task,10,0.9102039337158203,-7.938118934631348,0.11095230281352997,0.6078061461448669
2,B_task,11,0.9069563150405884,-8.278955459594727,0.113801509141922,0.6242864727973938
2,B_task,12,0.9031853675842285,-8.578630447387695,0.11694707721471786,0.6393750309944153
2,B_task,13,0.8993207812309265,-8.846916198730469,0.12011253833770752,0.653720498085022
2,B_task,14,0.896151602268219,-9.07816219329834,0.12281814217567444,0.6670061945915222
2,B_task,15,0.8928800821304321,-9.282323837280273,0.12554381787776947,0.6788347363471985
2,C_scene,0,0.5554701089859009,-3.5446929931640625,0.2253776490688324,0.430826872587204
2,C_scene,1,0.556056022644043,-3.9228663444519043,0.22757133841514587,0.44936683773994446
2,C_scene,2,0.5569655895233154,-4.368345737457275,0.2295936495065689,0.47052425146102905
2,C_scene,3,0.5561127662658691,-4.853326320648193,0.23205789923667908,0.49242594838142395
2,C_scene,4,0.554770827293396,-5.367422103881836,0.234623521566391,0.5151073336601257
2,C_scene,5,0.5539801120758057,-5.89652681350708,0.2370055913925171,0.5378656983375549
2,C_scene,6,0.5518075823783875,-6.442713260650635,0.23976805806159973,0.5606035590171814
2,C_scene,7,0.5491795539855957,-6.983341217041016,0.24261155724525452,0.5830732583999634
2,C_scene,8,0.5473560094833374,-7.536351203918457,0.2451467365026474,0.6053105592727661
2,C_scene,9,0.5446926355361938,-8.102088928222656,0.24787703156471252,0.6272276639938354
2,C_scene,10,0.5414589643478394,-8.665882110595703,0.2507244348526001,0.6486837863922119
2,C_scene,11,0.5391167402267456,-9.236474990844727,0.2532794773578644,0.6698039174079895
2,C_scene,12,0.5366665124893188,-9.797045707702637,0.25583842396736145,0.6897802352905273
2,C_scene,13,0.5336759090423584,-10.345101356506348,0.2585010826587677,0.7091383934020996
2,C_scene,14,0.5319133400917053,-10.874459266662598,0.2607508599758148,0.7273901104927063
2,C_scene,15,0.5306946039199829,-11.386297225952148,0.2627773880958557,0.7445070743560791
2,D_latent,0,0.9480294585227966,-0.6987218856811523,0.07706177979707718,0.24365884065628052
2,D_latent,1,0.9488367438316345,-1.082773208618164,0.07725606858730316,0.2691735625267029
2,D_latent,2,0.9484922289848328,-1.5230796337127686,0.07828480750322342,0.2952086925506592
2,D_latent,3,0.9468692541122437,-2.034430742263794,0.0802847221493721,0.3224407136440277
2,D_latent,4,0.9445469379425049,-2.609365463256836,0.08280233293771744,0.3502211570739746
2,D_latent,5,0.9422107934951782,-3.2852683067321777,0.08531094342470169,0.3796103298664093
2,D_latent,6,0.9391617774963379,-3.9881105422973633,0.08833794295787811,0.4077572524547577
2,D_latent,7,0.9361372590065002,-4.705819606781006,0.09131317585706711,0.4347850978374481
2,D_latent,8,0.9336174726486206,-5.447539329528809,0.09388034045696259,0.460731565952301
2,D_latent,9,0.930726170539856,-6.151357650756836,0.09668712317943573,0.4842863380908966
2,D_latent,10,0.92775559425354,-6.814441204071045,0.09951983392238617,0.5059933662414551
2,D_latent,11,0.9250554442405701,-7.480293273925781,0.10213498771190643,0.5264295339584351
2,D_latent,12,0.9219322204589844,-8.070616722106934,0.10501586645841599,0.5443899631500244
2,D_latent,13,0.9186125993728638,-8.593249320983887,0.10799334198236465,0.5609208345413208
2,D_latent,14,0.9154990911483765,-9.099359512329102,0.11078816652297974,0.5760300755500793
2,D_latent,15,0.9126861095428467,-9.537936210632324,0.11334489285945892,0.5895251035690308
2,B_task_nopark,0,0.8777688145637512,0.38298898935317993,0.11818206310272217,0.181733176112175
2,B_task_nopark,1,0.8745435476303101,0.2610355019569397,0.12097619473934174,0.20059151947498322
2,B_task_nopark,2,0.8708575963973999,0.10248953104019165,0.12395838648080826,0.22239288687705994
2,B_task_nopark,3,0.8659722208976746,-0.06718385219573975,0.12751401960849762,0.24305778741836548
2,B_task_nopark,4,0.860194981098175,-0.24495863914489746,0.13147445023059845,0.2624117434024811
2,B_task_nopark,5,0.8543922901153564,-0.4384349584579468,0.13541728258132935,0.2812472879886627
2,B_task_nopark,6,0.8486633896827698,-0.6475955247879028,0.13932543992996216,0.29942548274993896
2,B_task_nopark,7,0.8429769277572632,-0.8771238327026367,0.1431831270456314,0.3172433078289032
2,B_task_nopark,8,0.8378614187240601,-1.1209604740142822,0.14672058820724487,0.33428892493247986
2,B_task_nopark,9,0.8333041071891785,-1.38041090965271,0.14998462796211243,0.35048753023147583
2,B_task_nopark,10,0.8290066123008728,-1.6482534408569336,0.1531076282262802,0.3655836284160614
2,B_task_nopark,11,0.8250462412834167,-1.9142894744873047,0.1560508906841278,0.37912383675575256
2,B_task_nopark,12,0.82163405418396,-2.177555561065674,0.15873590111732483,0.3912350535392761
2,B_task_nopark,13,0.8186027407646179,-2.4348950386047363,0.16122537851333618,0.40181154012680054
2,B_task_nopark,14,0.8160866498947144,-2.6736419200897217,0.1634444296360016,0.41104981303215027
2,B_task_nopark,15,0.8140226602554321,-2.8942711353302,0.16542060673236847,0.4190061092376709
2,D_latent_nopark,0,0.9386258721351624,0.8674126863479614,0.08374388515949249,0.10656946152448654
2,D_latent_nopark,1,0.9375976324081421,0.8433323502540588,0.0853206068277359,0.1168430745601654
2,D_latent_nopark,2,0.9335477352142334,0.8054386377334595,0.08891940116882324,0.13071835041046143
2,D_latent_nopark,3,0.9293617606163025,0.7541435956954956,0.0925721675157547,0.14684422314167023
2,D_latent_nopark,4,0.9251424074172974,0.6934187412261963,0.09620506316423416,0.1632077842950821
2,D_latent_nopark,5,0.9208226203918457,0.6258587837219238,0.09985789656639099,0.17876079678535461
2,D_latent_nopark,6,0.9166158437728882,0.5521895885467529,0.1034189760684967,0.19323916733264923
2,D_latent_nopark,7,0.9127171039581299,0.47157955169677734,0.1067516878247261,0.20673497021198273
2,D_latent_nopark,8,0.909055233001709,0.38447022438049316,0.10988456755876541,0.2190069705247879
2,D_latent_nopark,9,0.9057018160820007,0.2904319167137146,0.11280697584152222,0.23017002642154694
2,D_latent_nopark,10,0.9025430083274841,0.18779873847961426,0.1155882477760315,0.24045617878437042
2,D_latent_nopark,11,0.899307906627655,0.07676607370376587,0.11838654428720474,0.24975137412548065
2,D_latent_nopark,12,0.8962014317512512,-0.04307150840759277,0.12109185755252838,0.2581777572631836
2,D_latent_nopark,13,0.8932528495788574,-0.17253196239471436,0.12367904931306839,0.26585853099823
2,D_latent_nopark,14,0.8903107047080994,-0.3097703456878662,0.126225084066391,0.27257728576660156
2,D_latent_nopark,15,0.8875798583030701,-0.4530000686645508,0.12861204147338867,0.27835899591445923
3,A_recon,0,0.21314388513565063,-18.797029495239258,0.2998526096343994,0.8558571934700012
3,A_recon,1,0.21765148639678955,-20.317651748657227,0.30210185050964355,0.8881968259811401
3,A_recon,2,0.22102177143096924,-21.53976821899414,0.3044414520263672,0.9145899415016174
3,A_recon,3,0.2209123969078064,-22.551610946655273,0.3074350953102112,0.9371889233589172
3,A_recon,4,0.21947979927062988,-23.426485061645508,0.3106499910354614,0.9573259949684143
3,A_recon,5,0.2198925018310547,-24.193937301635742,0.31344327330589294,0.9768156409263611
3,A_recon,6,0.2185763120651245,-24.731021881103516,0.31659451127052307,0.9931841492652893
3,A_recon,7,0.21703875064849854,-25.059175491333008,0.31972745060920715,1.0063549280166626
3,A_recon,8,0.21614688634872437,-25.382238388061523,0.32260119915008545,1.0199998617172241
3,A_recon,9,0.21396404504776,-25.56258201599121,0.32569098472595215,1.0315293073654175
3,A_recon,10,0.21166527271270752,-25.60363006591797,0.32874760031700134,1.0403858423233032
3,A_recon,11,0.20906716585159302,-25.589374542236328,0.3317986726760864,1.0482481718063354
3,A_recon,12,0.20604383945465088,-25.483938217163086,0.3349018096923828,1.054079532623291
