arm,seed,epoch,task_mse,aux,mse_k0,mse_k1,mse_kH,z_norm,z_dim_std,z_eff_rank,nonfinite_batches,sec
A_recon,0,30,0.7888490428095278,0.016869592925776607,0.770537,0.7081226,0.87181515,5.656853675842285,0.3312537670135498,7.5310797691345215,0,5.018359422683716
A_recon,0,31,0.7876328178074049,0.01772362382515617,0.7702469,0.7073336,0.8706811,5.656853675842285,0.3987177908420563,7.940070152282715,0,4.977713108062744
A_recon,0,32,0.7760008107060972,0.01748697394910066,0.76003903,0.6973907,0.85743374,5.656853675842285,0.39956873655319214,8.458239555358887,0,4.988408327102661
A_recon,0,33,0.7678507929262908,0.018854593453199966,0.7504778,0.69077206,0.8486,5.656853675842285,0.40692031383514404,8.634748458862305,0,5.003638505935669
A_recon,0,34,0.7679500579833984,0.019239355688509735,0.7501629,0.6908651,0.8480311,5.656852722167969,0.42398613691329956,11.13382625579834,0,5.044178009033203
A_recon,0,35,0.7635153065557065,0.018051006223844444,0.7479002,0.6888852,0.8419664,5.656852722167969,0.41810342669487,11.125231742858887,0,5.090318918228149
A_recon,0,36,0.7516758960226307,0.018304059038991512,0.73359,0.6771737,0.83174425,5.656852722167969,0.4524342119693756,11.48943042755127,0,5.1179585456848145
A_recon,0,37,0.7416121441385021,0.018154622420020725,0.7290813,0.6708873,0.81750244,5.656851291656494,0.47781985998153687,12.510238647460938,0,5.179917812347412
A_recon,0,38,0.7244887144669242,0.017916206432425457,0.7090631,0.6559103,0.80020875,5.6568450927734375,0.4477134644985199,14.069836616516113,0,5.145924806594849
A_recon,0,39,0.7093600397524626,0.018622402263724285,0.6954087,0.6417488,0.78591645,5.656842231750488,0.561524510383606,16.78412628173828,0,5.153901815414429
A_recon,0,40,0.6877867657205333,0.018071181100347767,0.67624855,0.62502205,0.76089406,5.656845569610596,0.5484631061553955,16.334238052368164,0,5.1495466232299805
A_recon,0,41,0.672582833663277,0.01723213817762292,0.6611588,0.6121225,0.7444197,5.656843185424805,0.5815535187721252,17.020769119262695,0,5.105870246887207
A_recon,0,42,0.6353289562722911,0.017182276300762012,0.6216629,0.5805735,0.703076,5.656840801239014,0.5728917121887207,18.302709579467773,0,5.105952262878418
A_recon,0,43,0.6113167223723038,0.017455904380134914,0.59701663,0.55956835,0.6789945,5.656826019287109,0.623631477355957,19.772668838500977,0,5.077096700668335
A_recon,0,44,0.5804387382839037,0.01718520859013433,0.5705607,0.53487575,0.6437165,5.656826019287109,0.6168466806411743,19.572885513305664,0,5.048696517944336
A_recon,0,45,0.5700047534445057,0.01732816773912181,0.557222,0.52437735,0.63433266,5.6568284034729,0.6456254124641418,19.498437881469727,0,5.06622576713562
A_recon,0,46,0.5388063762498938,0.016905353121135547,0.5308911,0.49806798,0.60128003,5.656822681427002,0.6735265851020813,21.11688995361328,0,5.041046857833862
A_recon,0,47,0.5105984729269276,0.017106358123862225,0.5014306,0.47568604,0.56804925,5.65681266784668,0.7134055495262146,22.20742416381836,0,5.0783774852752686
A_recon,0,48,0.48571259042491083,0.01686131565467171,0.47811463,0.45426115,0.5409447,5.656805515289307,0.7166482210159302,22.716388702392578,0,5.110341787338257
A_recon,0,49,0.45839977264404297,0.017021238803863525,0.4526765,0.4325092,0.50965196,5.656787872314453,0.735336184501648,22.32756996154785,0,5.102612495422363
A_recon,0,50,0.4344261003577191,0.01688366350920304,0.4298341,0.41131228,0.4846974,5.656802654266357,0.733786404132843,23.229110717773438,0,5.120954751968384
A_recon,0,51,0.42960295469864557,0.01653663749280183,0.42238677,0.40703154,0.47996113,5.656800270080566,0.7396715879440308,23.41509437561035,0,5.12067723274231
A_recon,0,52,0.40065238786780316,0.016729133284610252,0.39797068,0.3836804,0.44654492,5.656798362731934,0.752013623714447,23.258426666259766,0,5.121074438095093
A_recon,0,53,0.3701912838479747,0.015939945759980576,0.3679302,0.3578433,0.4122368,5.65680456161499,0.7399700880050659,23.49639129638672,0,5.124898672103882
A_recon,0,54,0.3459819503452467,0.015661322552224865,0.34472138,0.337258,0.38548997,5.656793117523193,0.7727824449539185,23.68297004699707,0,5.080718994140625
A_recon,0,55,0.3271705378656802,0.01560877976210221,0.32775098,0.32217276,0.3627959,5.656788349151611,0.792987585067749,24.128143310546875,0,5.083691596984863
A_recon,0,56,0.3456241358881411,0.0158726560032886,0.3479144,0.3376923,0.38434237,5.656765937805176,0.8002345561981201,24.32218360900879,0,5.070230484008789
A_recon,0,57,0.34104287106057873,0.016428026168242744,0.3422813,0.33329022,0.37860718,5.65675687789917,0.828526496887207,24.6648006439209,0,5.05056095123291
A_recon,0,58,0.32962908952132514,0.01612406709919805,0.33099183,0.32419914,0.36425263,5.656765937805176,0.8133888244628906,24.6638240814209,0,5.061742305755615
A_recon,0,59,0.28872305413951044,0.015492708786674168,0.29157683,0.29207122,0.31733403,5.656763076782227,0.8017255067825317,24.770647048950195,0,5.079397439956665
A_recon,0,60,0.28768332108207373,0.015577098597650942,0.29053688,0.28731564,0.3200783,5.656782627105713,0.8055387735366821,24.50204849243164,0,5.0749547481536865
A_recon,0,61,0.2610918749933657,0.015413512354311735,0.26562455,0.26768377,0.28678927,5.6567702293396,0.8039314150810242,24.7454776763916,0,5.100811004638672
A_recon,0,62,0.24714745645937714,0.015175146901089212,0.25237587,0.25558802,0.27033007,5.656759738922119,0.8311222791671753,25.043609619140625,0,5.068125486373901
A_recon,0,63,0.22538610126661218,0.01494103799695554,0.23258908,0.23650824,0.24643101,5.656759738922119,0.8171324729919434,25.115373611450195,0,5.0937933921813965
A_recon,0,64,0.21426316966181216,0.014933372321336166,0.22233756,0.22748497,0.23231803,5.656754970550537,0.8276757001876831,25.414583206176758,0,5.116665601730347
A_recon,0,65,0.20472891434379245,0.014729628096456114,0.21423058,0.2189395,0.22151513,5.6567583084106445,0.8198689818382263,25.437952041625977,0,5.112605571746826
A_recon,0,66,0.20761301206505817,0.014676761368046637,0.21633714,0.2205102,0.22653006,5.656749725341797,0.8311928510665894,25.372318267822266,0,5.0934412479400635
A_recon,0,67,0.19727026897927988,0.014637029689291248,0.20682532,0.21048088,0.21588553,5.656739711761475,0.840700626373291,25.481536865234375,0,5.112258672714233
A_recon,0,68,0.1933503772901452,0.014735444732334303,0.20383888,0.20970793,0.20834814,5.656739711761475,0.8483343124389648,25.73645782470703,0,5.1069111824035645
A_recon,0,69,0.17700531171715778,0.014517410941745924,0.18801127,0.19412994,0.1907795,5.656741619110107,0.8424152135848999,25.71458625793457,0,5.118397235870361
A_recon,0,70,0.16901705576025922,0.014330462269161058,0.1811706,0.18736182,0.18104802,5.656744480133057,0.8484212160110474,25.788673400878906,0,5.120662212371826
A_recon,0,71,0.1700265303902004,0.014364994090536366,0.18237162,0.18766518,0.1824958,5.656740665435791,0.8364322781562805,25.962392807006836,0,5.117619752883911
A_recon,0,72,0.1619404813517695,0.01427939015886058,0.17399347,0.18029346,0.17357016,5.656736373901367,0.8551867604255676,25.97938346862793,0,5.116748809814453
A_recon,0,73,0.15367856233016305,0.0140784810418668,0.1666824,0.17312151,0.16426715,5.656741142272949,0.8472021818161011,25.957576751708984,0,5.117725610733032
A_recon,0,74,0.1450037023295527,0.0139580848424331,0.15948808,0.16624057,0.15336752,5.6567254066467285,0.8657032251358032,26.1414852142334,0,5.112851619720459
A_recon,0,75,0.14027259660803754,0.013904269622719807,0.15454869,0.16065283,0.14876814,5.656727313995361,0.859655499458313,26.220735549926758,0,5.122759819030762
A_recon,0,76,0.13478993332904318,0.013789901266927305,0.14960536,0.15644407,0.14137332,5.656718730926514,0.8605532050132751,26.288528442382812,0,5.093646049499512
A_recon,0,77,0.12796180144600247,0.013668614885081415,0.14352074,0.14973012,0.1347712,5.656723499298096,0.8603513240814209,26.341768264770508,0,5.111032247543335
A_recon,0,78,0.12414104005564815,0.013571940038515173,0.13986656,0.14575644,0.13056655,5.6567182540893555,0.8610712289810181,26.383943557739258,0,5.1192991733551025
A_recon,0,79,0.12152133817258089,0.013486036787862364,0.13717134,0.14337195,0.12783511,5.656723499298096,0.8652548789978027,26.42073631286621,0,5.092226028442383
A_recon,0,80,0.12028099142986795,0.013431440229001253,0.13709892,0.14161247,0.12711258,5.656723499298096,0.8654777407646179,26.426313400268555,0,5.124109983444214
A_recon,0,81,0.11696517985800038,0.01338768912398297,0.13319352,0.13843921,0.12333749,5.656723499298096,0.8694936037063599,26.510217666625977,0,5.106917381286621
A_recon,0,82,0.11700320243835449,0.013259612995645275,0.13241884,0.13759726,0.12423089,5.656712055206299,0.8571099042892456,26.46114730834961,0,5.109661340713501
A_recon,0,83,0.12159961202870244,0.013251931770988132,0.1370997,0.14090142,0.12952717,5.6567158699035645,0.8681087493896484,26.477598190307617,0,5.112135171890259
A_recon,0,84,0.15041928705961807,0.01345484153084133,0.16558827,0.16521358,0.16322862,5.656715393066406,0.8592021465301514,26.583181381225586,0,5.109618186950684
A_recon,0,85,0.17879289129505987,0.014248042002968166,0.19113883,0.19082522,0.1947361,5.656720161437988,0.8826698064804077,26.346691131591797,0,5.132293701171875
A_recon,0,86,0.2049919418666674,0.014507992112118265,0.21698199,0.21165603,0.22742201,5.656723499298096,0.8536888360977173,26.165904998779297,0,5.092836856842041
A_recon,0,87,0.1978683679000191,0.014965333368467249,0.20958191,0.20853269,0.21670966,5.65676212310791,0.8471980690956116,25.90582847595215,0,5.099600553512573
A_recon,0,88,0.17813680482947308,0.01421765659166419,0.19208764,0.19042869,0.19483326,5.656767845153809,0.8559589982032776,26.410717010498047,0,5.117938280105591
A_recon,0,89,0.12735629081726074,0.01348503387492636,0.1443202,0.14850703,0.13346621,5.65676212310791,0.8695998191833496,26.569583892822266,0,5.08637809753418
A_recon,0,90,0.1077414491902227,0.013066891742789227,0.12541075,0.130412,0.111220814,5.65675687789917,0.865127682685852,26.643604278564453,0,5.097185134887695
A_recon,0,91,0.09919717000878375,0.012854940217474232,0.11728214,0.1223446,0.10189509,5.6567559242248535,0.8662853837013245,26.711029052734375,0,5.091803312301636
A_recon,0,92,0.09374592615210492,0.01270381782365882,0.111852504,0.116871476,0.09617358,5.656750679016113,0.8693355321884155,26.71906852722168,0,5.102652072906494
A_recon,0,93,0.08879440763722295,0.012574137552924778,0.10711687,0.111789614,0.09119624,5.656747817993164,0.8693058490753174,26.82494354248047,0,5.108593702316284
A_recon,0,94,0.08480962981348453,0.012475144603978033,0.10301211,0.10750023,0.08717163,5.656746864318848,0.8685829639434814,26.773374557495117,0,5.10811972618103
A_recon,0,95,0.08260636744291885,0.012372066145357878,0.100847445,0.10512736,0.08541724,5.656739234924316,0.8725197911262512,26.876726150512695,0,5.0977911949157715
A_recon,0,96,0.07967182346012282,0.012314309244570524,0.09798201,0.10229809,0.08208373,5.656744480133057,0.8725471496582031,26.86321449279785,0,5.105849504470825
A_recon,0,97,0.0772920795108961,0.012220599081205286,0.09555654,0.09952419,0.079813786,5.656739234924316,0.8719394207000732,26.899906158447266,0,5.106147289276123
A_recon,0,98,0.07479835074880849,0.012129783630371094,0.09291536,0.09668087,0.07740282,5.656741619110107,0.8688331842422485,26.92055320739746,0,5.091875314712524
A_recon,0,99,0.07336954448534094,0.012092721203099127,0.0915105,0.09485988,0.076055,5.656741142272949,0.8707029819488525,26.873817443847656,0,5.11047625541687
A_recon,0,100,0.07199989194455354,0.012057444323664126,0.09013795,0.09362462,0.07465655,5.656734466552734,0.8712677359580994,26.937875747680664,0,5.0915703773498535
A_recon,0,101,0.07115233462789784,0.011905041725739189,0.089186005,0.092333175,0.07436276,5.656740665435791,0.8766123056411743,26.938583374023438,0,5.087106943130493
A_recon,0,102,0.06905014100282089,0.01185277363528376,0.08657658,0.09015919,0.07161566,5.656730651855469,0.8728727102279663,27.03091812133789,0,5.105720043182373
A_recon,0,103,0.06597031199413797,0.011804544407388439,0.0834869,0.08648481,0.069079295,5.656737327575684,0.8707077503204346,27.027355194091797,0,5.095556020736694
A_recon,0,104,0.06504243353138799,0.011806984310564787,0.08273606,0.085250765,0.06827086,5.656729221343994,0.8701258897781372,27.030498504638672,0,5.106226682662964
A_recon,0,105,0.08041286986807118,0.012028396129608154,0.096469074,0.09818381,0.08668225,5.656728744506836,0.877810001373291,26.895597457885742,0,5.103691816329956
A_recon,0,106,0.07000646902167279,0.011783511742301609,0.087077744,0.08969257,0.07401397,5.656735420227051,0.8642235994338989,27.024911880493164,0,5.079079627990723
A_recon,0,107,0.06307976660521133,0.011662836955941242,0.08037618,0.08303935,0.06650415,5.656727313995361,0.8703537583351135,26.979331970214844,0,5.102895021438599
A_recon,0,108,0.06016132624252983,0.011589028265165247,0.07756755,0.079911806,0.063442156,5.656732559204102,0.8653441667556763,27.060359954833984,0,5.097938299179077
A_recon,0,109,0.05744964143504267,0.011549848577250605,0.07444888,0.076763526,0.060730424,5.656729221343994,0.8714205622673035,27.05514144897461,0,5.092150688171387
A_recon,0,110,0.05646103879679804,0.011540324791618015,0.07343234,0.07539769,0.059805647,5.656730651855469,0.8691490888595581,27.129365921020508,0,5.109322547912598
A_recon,0,111,0.05423256106998609,0.011476669622504192,0.07098109,0.0730642,0.057859726,5.656731128692627,0.8738114833831787,27.149450302124023,0,5.089658975601196
A_recon,0,112,0.052930748980978264,0.011399015136387037,0.0697865,0.071272835,0.056803104,5.656728267669678,0.8691611886024475,27.066600799560547,0,5.115097522735596
A_recon,0,113,0.05489467537921408,0.011487975068714308,0.07156828,0.07291836,0.059182175,5.656729221343994,0.8720473051071167,27.18236541748047,0,5.110198259353638
A_recon,0,114,0.05191218334695567,0.011466969614443571,0.068017565,0.069446884,0.056091376,5.6567254066467285,0.8701732158660889,27.108028411865234,0,5.1118199825286865
A_recon,0,115,0.051169944846111794,0.011393361765405407,0.06796079,0.06924074,0.05475815,5.656734466552734,0.8686408400535583,27.10797119140625,0,5.113915920257568
A_recon,0,116,0.048964769943900734,0.011292845010757446,0.06464185,0.06595614,0.05332766,5.65673303604126,0.868588924407959,27.101011276245117,0,5.102029085159302
A_recon,0,117,0.047463484432386314,0.0112779192302538,0.063533746,0.06423475,0.051800992,5.656732559204102,0.8708513379096985,27.08738136291504,0,5.102234601974487
A_recon,0,118,0.04734491783639659,0.011345523854960566,0.062819295,0.06373918,0.052018862,5.656732559204102,0.8720913529396057,27.168190002441406,0,5.112712383270264
A_recon,0,119,0.04962977119114088,0.011310973893041197,0.06527105,0.06579351,0.054412186,5.656726837158203,0.8740302324295044,27.230911254882812,0,5.093819618225098
A_recon,0,120,0.049360223438428795,0.011273286912752234,0.06464054,0.065095715,0.054455183,5.656731128692627,0.8625533580780029,27.24443244934082,0,5.097868919372559
B_task,0,1,1.0204892365828804,0.0,1.0079327,0.9023504,1.1416727,5.6568403244018555,0.031002048403024673,6.1186418533325195,0,2.882154941558838
B_task,0,2,1.0123099451479705,0.0,0.99329334,0.887683,1.1406484,5.656844139099121,0.023964926600456238,6.442219257354736,0,2.8575592041015625
B_task,0,3,1.0072621884553328,0.0,0.9823307,0.87504864,1.1398201,5.656845569610596,0.02331899106502533,6.37434196472168,0,2.8578007221221924
B_task,0,4,1.0017540973165762,0.0,0.97421217,0.8675204,1.1348892,5.656845569610596,0.02514035813510418,6.202975749969482,0,2.8633217811584473
B_task,0,5,1.0041870448900305,0.0,0.97661716,0.86802584,1.1379819,5.656845569610596,0.02349020540714264,6.538817882537842,0,2.8935067653656006
B_task,0,6,1.002069556194803,0.0,0.9771065,0.8688689,1.1343035,5.656849384307861,0.013504678383469582,8.649530410766602,0,2.864062547683716
B_task,0,7,0.9847339961839758,0.0,0.96238595,0.85555345,1.113661,5.656852722167969,0.0076636699959635735,10.751967430114746,0,2.864851236343384
B_task,0,8,0.9378072489862856,0.0,0.92291427,0.8248274,1.0512999,5.656853675842285,0.004498644266277552,13.038012504577637,0,2.8538267612457275
B_task,0,9,0.9077947865361753,0.0,0.8913877,0.804854,1.010708,5.656853675842285,0.00463489955291152,11.509156227111816,0,2.873652696609497
B_task,0,10,0.8879794245180876,0.0,0.870209,0.78782225,0.9896952,5.656853675842285,0.0062365117482841015,8.992000579833984,0,2.884150505065918
B_task,0,11,0.8779329216998556,0.0,0.8584607,0.7797169,0.977301,5.656853675842285,0.006162559613585472,8.780003547668457,0,2.8530235290527344
B_task,0,12,0.8651092363440472,0.0,0.84419584,0.76925534,0.9627083,5.656853675842285,0.006822495721280575,8.100695610046387,0,2.861440420150757
B_task,0,13,0.849868110988451,0.0,0.8264296,0.75609773,0.9453087,5.656853675842285,0.016428815200924873,4.491901874542236,0,2.8609747886657715
B_task,0,14,0.8430461054262908,0.0,0.81958,0.75101125,0.9365853,5.656853675842285,0.10305365920066833,2.6134512424468994,0,2.854393720626831
B_task,0,15,0.8427752619204314,0.0,0.82006603,0.7515553,0.93392384,5.656854629516602,0.056167785078287125,2.3984551429748535,0,2.87546706199646
B_task,0,16,0.8368267391038977,0.0,0.8118943,0.7456093,0.927986,5.656854629516602,0.05752819776535034,2.3475046157836914,0,2.835519552230835
B_task,0,17,0.8326892023501189,0.0,0.8087466,0.7413671,0.9238684,5.656854629516602,0.08403541147708893,2.076810359954834,0,2.8364062309265137
B_task,0,18,0.8279928953751273,0.0,0.8041364,0.7390954,0.91616523,5.656854629516602,0.0827176570892334,1.974914312362671,0,2.834392786026001
B_task,0,19,0.8396127949590269,0.0,0.81860435,0.7487591,0.9293522,5.656854629516602,0.06716614961624146,2.4621973037719727,0,2.8519365787506104
B_task,0,20,0.8283029639202616,0.0,0.8053913,0.7398255,0.9165941,5.656854629516602,0.0689607486128807,2.335561752319336,0,2.8715577125549316
B_task,0,21,0.8248080377993376,0.0,0.80224246,0.7370138,0.9123712,5.656854629516602,0.10559848695993423,2.117539167404175,0,2.833401918411255
B_task,0,22,0.8180532870085343,0.0,0.794796,0.73123676,0.90452236,5.656854629516602,0.08394837379455566,2.2424871921539307,0,2.8337879180908203
B_task,0,23,0.817699266516644,0.0,0.793834,0.7304166,0.9046364,5.656854629516602,0.10603059828281403,2.201005458831787,0,2.8437576293945312
B_task,0,24,0.821033643639606,0.0,0.79963636,0.7336703,0.9080734,5.656854629516602,0.14021387696266174,2.0968055725097656,0,2.854558229446411
B_task,0,25,0.8183304330577021,0.0,0.79555213,0.7316384,0.90480924,5.656854629516602,0.10848545283079147,1.9756304025650024,0,2.848360300064087
B_task,0,26,0.8121222620425017,0.0,0.7891913,0.72653294,0.8974766,5.656854629516602,0.06695009768009186,2.608707904815674,0,2.8318114280700684
B_task,0,27,0.8105728315270465,0.0,0.7896028,0.7255659,0.8954955,5.656854629516602,0.14227496087551117,2.5653793811798096,0,2.8409571647644043
B_task,0,28,0.8059821750806726,0.0,0.78394914,0.7202271,0.8917041,5.656854629516602,0.141812264919281,2.023615598678589,0,2.8227646350860596
B_task,0,29,0.8061977884043818,0.0,0.785553,0.7215894,0.89104986,5.656854629516602,0.11568078398704529,2.501641273498535,0,2.848912239074707
B_task,0,30,0.8065616773522418,0.0,0.7851373,0.7235272,0.8900907,5.656854629516602,0.13683351874351501,2.4202187061309814,0,2.8300368785858154
B_task,0,31,0.8084345278532609,0.0,0.7864523,0.72368896,0.89327896,5.656854629516602,0.14896678924560547,2.4513533115386963,0,2.818492889404297
B_task,0,32,0.8008652562680452,0.0,0.77961236,0.71715313,0.8850776,5.656854629516602,0.144206240773201,2.7542028427124023,0,2.8320157527923584
B_task,0,33,0.7963479083517323,0.0,0.77494526,0.7138638,0.8798457,5.656854629516602,0.1275911182165146,3.8378539085388184,0,2.839707851409912
B_task,0,34,0.7981424746306046,0.0,0.776884,0.71637726,0.88042015,5.656854629516602,0.16096746921539307,3.4075777530670166,0,2.863638401031494
B_task,0,35,0.7944461988366168,0.0,0.7737954,0.71386015,0.87577754,5.656854629516602,0.16781184077262878,3.4178335666656494,0,2.8311240673065186
B_task,0,36,0.7911886132281759,0.0,0.76954794,0.7105909,0.87307525,5.656854629516602,0.19137272238731384,4.900288105010986,0,2.812174081802368
B_task,0,37,0.7915908150050951,0.0,0.77057725,0.710702,0.8732456,5.656854629516602,0.19866561889648438,4.991797924041748,0,2.8307080268859863
B_task,0,38,0.7908439636230469,0.0,0.7702399,0.7115419,0.8715742,5.656854629516602,0.20078936219215393,4.521480560302734,0,2.8318910598754883
B_task,0,39,0.7889295660931132,0.0,0.7673848,0.7082756,0.8712291,5.656854629516602,0.1823575645685196,6.229449272155762,0,2.858299970626831
B_task,0,40,0.7818445122760275,0.0,0.7610658,0.7024457,0.8629038,5.656854629516602,0.21675744652748108,5.769088268280029,0,2.814751625061035
B_task,0,41,0.7819567970607592,0.0,0.76272297,0.70357,0.8616231,5.656854629516602,0.24897903203964233,7.519251346588135,0,2.820436954498291
B_task,0,42,0.7732447748598845,0.0,0.7528745,0.69534993,0.8525962,5.656854629516602,0.22581323981285095,7.111905574798584,0,2.8170180320739746
B_task,0,43,0.7734461245329484,0.0,0.7543399,0.6959845,0.85337704,5.656854629516602,0.18793487548828125,8.316732406616211,0,2.8458380699157715
B_task,0,44,0.7695317475692086,0.0,0.75144255,0.6935694,0.8483588,5.656854629516602,0.2676273584365845,10.168740272521973,0,2.8548288345336914
B_task,0,45,0.7553877623184867,0.0,0.7379349,0.68111646,0.8336268,5.656854629516602,0.27629590034484863,9.626821517944336,0,2.828744888305664
B_task,0,46,0.755602214647376,0.0,0.7381765,0.6824856,0.8323469,5.656852722167969,0.3175162374973297,15.15939998626709,0,2.8218090534210205
B_task,0,47,0.7526549463686736,0.0,0.7351583,0.6802491,0.82895,5.656853675842285,0.3698433041572571,15.84628963470459,0,2.8211441040039062
B_task,0,48,0.7300392648448115,0.0,0.7125581,0.6614172,0.8045569,5.656851291656494,0.4123312830924988,18.13136100769043,0,2.8477253913879395
B_task,0,49,0.7162110701851223,0.0,0.69983435,0.65103114,0.7882292,5.656853675842285,0.3910375237464905,16.882308959960938,0,2.8554580211639404
B_task,0,50,0.7025630785071332,0.0,0.68642205,0.6387216,0.7747476,5.656852722167969,0.49576061964035034,19.310136795043945,0,2.8226053714752197
B_task,0,51,0.6856975555419922,0.0,0.6701289,0.6250802,0.7564656,5.656852722167969,0.4710966944694519,20.42461585998535,0,2.818577289581299
B_task,0,52,0.6635686625605044,0.0,0.65052015,0.6049022,0.73421884,5.656852722167969,0.49591952562332153,20.83194351196289,0,2.8106775283813477
B_task,0,53,0.6350317830624788,0.0,0.6189394,0.5832455,0.7012449,5.656850814819336,0.5630312561988831,21.861900329589844,0,2.8414669036865234
B_task,0,54,0.6172084808349609,0.0,0.602049,0.5677408,0.6821551,5.656846523284912,0.6239508986473083,22.465673446655273,0,2.8511195182800293
B_task,0,55,0.5889798869257388,0.0,0.5738067,0.54274553,0.65395963,5.656849384307861,0.6289627552032471,22.61636734008789,0,2.826730728149414
B_task,0,56,0.5657501220703125,0.0,0.5522688,0.5236033,0.6270718,5.656849384307861,0.6189343929290771,23.009063720703125,0,2.8083484172821045
B_task,0,57,0.5432030221690303,0.0,0.52773976,0.5030432,0.6061194,5.656848430633545,0.6322064399719238,23.38718605041504,0,2.8177342414855957
