model,horizon,r2_mean,r2_std,mse_mean,mse_std
D_latent_nopark,9,0.8914319753646851,0.016429533095219443,0.18186520040035248,0.028045090753116557
D_latent_nopark,10,0.8870705485343933,0.017255455322674668,0.19219081997871398,0.030028988587929777
D_latent_nopark,11,0.8828177690505982,0.018007854153623302,0.2024891197681427,0.031880545826149666
D_latent_nopark,12,0.8788670659065246,0.018634780226325736,0.21244109869003297,0.03350698469702502
D_latent_nopark,13,0.8751134395599365,0.019195049262743603,0.22217343449592591,0.035015383872579096
D_latent_nopark,14,0.871598196029663,0.01962195716467064,0.23154392540454866,0.036270252100325404
D_latent_nopark,15,0.8684534072875977,0.01989730543113557,0.24028463661670685,0.037225273559003715
chance,0,-0.002702927589416504,0.0011006485294635293,0.8899431705474854,0.00843857417423418
chance,1,-0.001512432098388672,0.0007963569943535236,0.9074712276458741,0.008827072076594118
chance,2,-0.0006979942321777344,0.0005105604264851898,0.924819540977478,0.009215040376313243
chance,3,-0.00023164749145507813,0.00023683886513306917,0.9425249218940734,0.00960933789036809
chance,4,-9.04083251953125e-05,8.150444700314183e-05,0.9604431509971618,0.010005983775388612
chance,5,-0.0002459406852722168,0.0002989589913095728,0.9784608244895935,0.010401469388805824
chance,6,-0.0006678104400634766,0.0005346814186117486,0.996972119808197,0.010800285886255227
chance,7,-0.0013202905654907226,0.000754842505658479,1.0154718160629272,0.011195013772260252
chance,8,-0.002149152755737305,0.0009598459010060901,1.0334850311279298,0.011574414434323952
chance,9,-0.003129720687866211,0.001147778627717118,1.051481556892395,0.01194759307317048
chance,10,-0.004217338562011719,0.0013237630664984662,1.0693474054336547,0.012313021726474215
chance,11,-0.005379199981689453,0.001481464372673099,1.086967396736145,0.01266410654093985
chance,12,-0.006590485572814941,0.0016261743166727856,1.1045074701309203,0.013006428481083104
chance,13,-0.007811999320983887,0.0017584144171152224,1.1217436075210572,0.013338019741349126
chance,14,-0.009000754356384278,0.0018729948124494966,1.1384024620056152,0.013648616695259231
chance,15,-0.010146880149841308,0.0019749876183204943,1.1544714450836182,0.013942246336327702
colourblind_true,0,0.3455629825592041,1.0429961306002532e-06,0.5808462142944336,0.006031410950889145
colourblind_true,1,0.3416206955909729,4.958304010188197e-07,0.5965613126754761,0.006194001879000527
colourblind_true,2,0.33745468854904176,9.256967858462629e-07,0.6123096227645874,0.006358065827328922
colourblind_true,3,0.33344483375549316,9.675433087782982e-07,0.6281003713607788,0.006522144426138721
colourblind_true,4,0.3295435428619385,1.4313804450761157e-06,0.6438769340515137,0.0066856205435750216
colourblind_true,5,0.3256114721298218,1.4041923271843943e-06,0.6596991539001464,0.006850387483779392
colourblind_true,6,0.32191469669342043,2.046879391028915e-06,0.6755784630775452,0.007014942709636842
colourblind_true,7,0.31840195655822756,1.6585735441914149e-06,0.6912273406982422,0.007176770970721088
colourblind_true,8,0.31482086181640623,1.1669426520109415e-06,0.7065990686416626,0.007336443319110113
colourblind_true,9,0.3113334536552429,1.15316118993948e-06,0.7218551874160767,0.007495084846381653
colourblind_true,10,0.3079289078712463,1.385984230119701e-06,0.7369496345520019,0.007650968092964092
colourblind_true,11,0.3045227289199829,1.2421527887956197e-06,0.7519086480140686,0.007806795427973456
colourblind_true,12,0.30131963491439817,1.1977419519676695e-06,0.7666364669799804,0.007960308639018834
colourblind_true,13,0.2983404278755188,2.099488476103092e-06,0.7809715747833252,0.00810781552634014
colourblind_true,14,0.29549762010574343,1.8437018326875395e-06,0.7948426485061646,0.00825230608559876
colourblind_true,15,0.2928954005241394,1.644591415411292e-06,0.8081210374832153,0.008391410732297298
hold_current,0,1.0,0.0,0.0,0.0
hold_current,1,0.9943214893341065,3.2646808478097615e-08,0.005145332310348749,5.343284904374071e-05
hold_current,2,0.9783803462982178,5.3312015006309955e-08,0.01998039856553078,0.00020748762982828313
hold_current,3,0.9542117595672608,2.6656007503154977e-08,0.04314664229750633,0.0004479780707775475
hold_current,4,0.9243032693862915,1.6104288204664816e-07,0.0726958155632019,0.0007547462104256729
hold_current,5,0.8905576467514038,2.2302015940987714e-07,0.10705850273370743,0.0011115562113611923
hold_current,6,0.8540227890014649,4.3269852192291496e-07,0.14543755054473878,0.0015101605484140524
hold_current,7,0.8157947540283204,2.776578592902955e-07,0.1868076056241989,0.001939611265627108
hold_current,8,0.776591956615448,3.449868232801387e-07,0.23039218187332153,0.002392147178785588
hold_current,9,0.7365278840065003,3.6645951626066037e-07,0.2761695384979248,0.002867477292837681
hold_current,10,0.6958763360977173,3.8994377216085477e-07,0.32384510040283204,0.0033626047240743985
hold_current,11,0.655104112625122,3.4343863225992294e-07,0.3728809356689453,0.0038718055358896433
hold_current,12,0.6145527124404907,6.711811189708558e-07,0.4229372262954712,0.004391807174868687
hold_current,13,0.5745320320129395,8.007901217116349e-07,0.4735606908798218,0.004917194245467009
hold_current,14,0.5355905652046203,1.0111730795292861e-06,0.5239619374275207,0.0054397804497879395
hold_current,15,0.49804476499557493,6.907455733135894e-07,0.5736641883850098,0.005957036595661552
