arm,seed,epoch,task_mse,aux,sec
B_task,0,9,0.03099020304424422,0.0,20.917469263076782
B_task,0,10,0.019396431832796053,0.0,20.923219442367554
B_task,0,11,0.010229881265245024,0.0,20.92412519454956
B_task,0,12,0.006220018541041229,0.0,20.909237146377563
B_task,0,13,0.004116821989771866,0.0,20.904942750930786
B_task,0,14,0.003156578417734376,0.0,20.898537158966064
B_task,0,15,0.0025754923020334295,0.0,20.878714323043823
B_task,0,16,0.00221375869088141,0.0,20.866297245025635
B_task,0,17,0.0017948418681044132,0.0,20.86037015914917
B_task,0,18,0.00156015499600298,0.0,20.871964931488037
B_task,0,19,0.0015222659193178906,0.0,20.88931655883789
B_task,0,20,0.0013754737045105902,0.0,20.879422426223755
B_task,0,21,0.0013149342453938776,0.0,20.86841630935669
B_task,0,22,0.0012375740743231116,0.0,20.859286069869995
B_task,0,23,0.0013472600244096525,0.0,20.842102527618408
B_task,0,24,0.0014916328793679852,0.0,20.84069538116455
B_task,0,25,0.0011643069350005437,0.0,20.851696729660034
B_task,0,26,0.0010736101324991545,0.0,20.84409213066101
B_task,0,27,0.0012519358590777432,0.0,20.83293104171753
B_task,0,28,0.0010957017809795659,0.0,20.850899696350098
B_task,0,29,0.0008888151676815358,0.0,20.87832808494568
B_task,0,30,0.0009788709222838016,0.0,20.844330072402954
B_task,0,31,0.0008716022788402846,0.0,20.832207918167114
B_task,0,32,0.0008600734761871752,0.0,20.85472798347473
B_task,0,33,0.0008616879245632195,0.0,20.85301160812378
B_task,0,34,0.0009764870594067144,0.0,20.855613470077515
B_task,0,35,0.0009465326785132111,0.0,20.84176731109619
B_task,0,36,0.0008244522060045884,0.0,20.880468368530273
B_task,0,37,0.0008112898697921386,0.0,20.90325164794922
B_task,0,38,0.0009337157624984338,0.0,20.896177768707275
B_task,0,39,0.0008683263676218866,0.0,20.875051498413086
B_task,0,40,0.0008889375700770566,0.0,20.84104609489441
B_task,0,41,0.0007496711075960082,0.0,20.822925090789795
B_task,0,42,0.0007907311692612157,0.0,20.7923583984375
B_task,0,43,0.0007872709275467233,0.0,20.809756994247437
B_task,0,44,0.0007891700578121734,0.0,20.787562370300293
B_task,0,45,0.0011735986897422532,0.0,20.779526472091675
B_task,0,46,0.0007803632775210731,0.0,20.771504640579224
B_task,0,47,0.0007285658128759158,0.0,20.755937814712524
B_task,0,48,0.0007056309702983569,0.0,20.75410485267639
B_task,0,49,0.0007427934525323854,0.0,20.7797794342041
B_task,0,50,0.0006818898151063227,0.0,20.813635110855103
B_task,0,51,0.0007369049819230678,0.0,20.828279972076416
B_task,0,52,0.0007452951408811801,0.0,20.861219882965088
B_task,0,53,0.0007428602305784201,0.0,20.851343870162964
B_task,0,54,0.0007306989642702753,0.0,20.887521505355835
B_task,0,55,0.0006708926327216128,0.0,20.883334636688232
B_task,0,56,0.0007266795035407302,0.0,20.832409143447876
B_task,0,57,0.0010686466959582287,0.0,20.789770126342773
B_task,0,58,0.002340348639769391,0.0,20.706658601760864
B_task,0,59,0.0008922914546149384,0.0,20.687779664993286
B_task,0,60,0.0007350887220430499,0.0,20.751549005508423
C_scene,0,1,0.09889271358648936,0.06118654765720878,21.92206645011902
C_scene,0,2,0.08739597164094448,0.04577973276554119,21.87211322784424
C_scene,0,3,0.08740904412808873,0.04550379479215259,21.731428146362305
C_scene,0,4,0.08665822517304193,0.045412301706771054,21.725614547729492
C_scene,0,5,0.08121812405685584,0.043917021891545685,21.670315980911255
C_scene,0,6,0.058247056523604054,0.04457372147589922,21.641417026519775
C_scene,0,7,0.03885865579580977,0.045315529397200974,21.635673761367798
C_scene,0,8,0.027809677157728446,0.04151199004125027,21.654503345489502
C_scene,0,9,0.013813506190975508,0.031942222134343216,21.680003881454468
C_scene,0,10,0.006775698469330867,0.029222013362284218,21.698195934295654
C_scene,0,11,0.004667519647184582,0.02748309157877451,21.68965435028076
C_scene,0,12,0.0036721818642469033,0.026762765122666246,21.71760058403015
C_scene,0,13,0.0029569895732926114,0.025942945143296606,21.803455591201782
C_scene,0,14,0.002693971244817866,0.025816597332734437,21.840046405792236
C_scene,0,15,0.0022812528879426067,0.02522567690660556,21.80409336090088
C_scene,0,16,0.002132579111882175,0.025054811411315485,21.88188886642456
C_scene,0,17,0.0018399268765712069,0.024746006354689598,21.890724420547485
C_scene,0,18,0.0017818660001336997,0.024536745334487586,21.819947957992554
C_scene,0,19,0.001566976134199649,0.024313307522485655,21.876171350479126
C_scene,0,20,0.0014956123916254867,0.024234616042425234,21.83413815498352
C_scene,0,21,0.0013960952762447829,0.02407501338581954,21.829607248306274
C_scene,0,22,0.0013788914407736488,0.02399184180068828,21.8951518535614
C_scene,0,23,0.0012874391561906254,0.023935369481997832,21.899263620376587
C_scene,0,24,0.001381408603351918,0.023948604617977425,21.906885623931885
C_scene,0,25,0.0013851522727193134,0.023947538985382943,21.88128352165222
C_scene,0,26,0.0011543793357088276,0.02377975159989936,21.838696002960205
C_scene,0,27,0.0010947292446092302,0.02374154759482259,21.79617953300476
C_scene,0,28,0.0011256777014794004,0.023710749489033504,21.80807399749756
C_scene,0,29,0.0010568398062051052,0.023655326482618137,21.786423683166504
C_scene,0,30,0.0010256072848625038,0.023539239141557897,21.75733518600464
C_scene,0,31,0.001041912200716546,0.02352192470182975,21.776923656463623
C_scene,0,32,0.0010882343409494275,0.02349220318276258,21.76436972618103
C_scene,0,33,0.0010849071467029197,0.02347083731244008,21.72292709350586
C_scene,0,34,0.0009037480520505813,0.023480961542753948,21.7425274848938
C_scene,0,35,0.0009660289797466248,0.02340591891801783,21.72763729095459
C_scene,0,36,0.001059959456878936,0.023411690811848358,21.74703598022461
C_scene,0,37,0.0008372886195069267,0.023384405787856805,21.750898122787476
C_scene,0,38,0.0009389639377505297,0.023374214524491913,21.767623901367188
C_scene,0,39,0.0008794311856729023,0.023314185884027255,21.754119634628296
C_scene,0,40,0.0015030553601848493,0.023506848385468834,21.738288164138794
C_scene,0,41,0.0008863322111123818,0.023230204691312144,21.760418176651
C_scene,0,42,0.0008000600889014701,0.023151195275464227,21.774619817733765
C_scene,0,43,0.0007963339850816521,0.023162991606763432,21.779712438583374
C_scene,0,44,0.0008299053837877832,0.023150576278567314,21.81203532218933
C_scene,0,45,0.0007206553141475611,0.023071508677232833,21.801000833511353
C_scene,0,46,0.0007308650750755554,0.02311168983578682,21.76374387741089
C_scene,0,47,0.0007594507887482731,0.022998445689500796,21.791796922683716
C_scene,0,48,0.0007593830281014865,0.022951452150231318,21.76030397415161
C_scene,0,49,0.0015072025444602506,0.02345924593863033,21.72579026222229
C_scene,0,50,0.0007793962272227786,0.0229566472449473,21.740246057510376
C_scene,0,51,0.0007151051811108898,0.022900328993619906,21.74678373336792
C_scene,0,52,0.0006984846591616847,0.022822714211153134,21.714603185653687
C_scene,0,53,0.0007198645609952066,0.022827526399244864,21.722757577896118
C_scene,0,54,0.000708730540022121,0.02268628478937206,21.73463535308838
C_scene,0,55,0.0007012355899427174,0.022699378364320313,21.723772525787354
C_scene,0,56,0.0007249701288639612,0.022717194409952277,21.796191215515137
C_scene,0,57,0.0007051015251948099,0.022632474079728127,21.81823468208313
C_scene,0,58,0.0007033532359249269,0.02250742617373665,21.823002099990845
C_scene,0,59,0.0006727058415500713,0.022530707308933848,21.86209750175476
C_scene,0,60,0.0006981897070848694,0.022427493750694253,21.888126373291016
D_latent,0,1,0.09647192087556634,0.08424306224194533,22.09082865715027
D_latent,0,2,0.08729919347734678,2.862032766464446e-06,20.586063623428345
D_latent,0,3,0.08770017042046502,8.359836448064362e-07,20.60635781288147
D_latent,0,4,0.08706217268038363,8.287548239206358e-07,20.592629194259644
D_latent,0,5,0.08718140166075457,8.304365026322643e-07,20.639461994171143
D_latent,0,6,0.08749780750700406,8.26882910587301e-07,20.665711402893066
D_latent,0,7,0.08742675699648403,8.2925797141256e-07,21.10212254524231
D_latent,0,8,0.08687211670691058,8.58897433344975e-07,20.973195552825928
D_latent,0,9,0.08715272269078664,8.301531720246117e-07,20.37475347518921
D_latent,0,10,0.08682870714082605,8.261189830840348e-07,20.394295692443848
D_latent,0,11,0.08703462265077092,8.266007500066865e-07,20.40026068687439
D_latent,0,12,0.0871872077030795,8.28350156298473e-07,20.430078744888306
D_latent,0,13,0.08689852732987631,8.28095240633177e-07,20.42597508430481
D_latent,0,14,0.08687272206658408,8.302949070292968e-07,20.343942165374756
D_latent,0,15,0.08676321334427312,8.311969741910053e-07,20.38527512550354
D_latent,0,16,0.0870961221378474,8.318900281015626e-07,20.31748390197754
D_latent,0,17,0.0871182218903587,8.291428161198513e-07,20.305930376052856
D_latent,0,18,0.08711423378969942,8.285335832440632e-07,20.303505897521973
D_latent,0,19,0.08686864092236474,8.29435477845393e-07,20.321802616119385
D_latent,0,20,0.08704727781670434,2.5497125205577375e-05,20.453752279281616
D_latent,0,21,0.08700084766106946,4.162910902512825e-06,21.130334854125977
D_latent,0,22,0.0869120087119795,7.911017310865039e-07,21.267066955566406
D_latent,0,23,0.08709178900434858,7.914729910193533e-07,21.08930802345276
D_latent,0,24,0.08658515653085141,8.042330947654634e-07,20.943187952041626
D_latent,0,25,0.08671126088925771,7.954004530574821e-07,20.649960041046143
D_latent,0,26,0.08677707373031548,7.935043805944241e-07,20.728052139282227
D_latent,0,27,0.0867429899850062,7.979410656032217e-07,20.79845356941223
D_latent,0,28,0.08668546378612518,8.016649524106037e-07,21.024312019348145
D_latent,0,29,0.08666848071983882,8.046347557767928e-07,20.974830627441406
D_latent,0,30,0.08658499971386932,7.989630067381118e-07,20.804004907608032
D_latent,0,31,0.08685788645276002,7.998867982364356e-07,21.233541011810303
D_latent,0,32,0.0867443344600144,7.979412970371413e-07,21.403457403182983
D_latent,0,33,0.08683414792730695,8.077788586596008e-07,20.598798274993896
D_latent,0,34,0.08669587180373214,8.077644617103596e-07,20.69392704963684
D_latent,0,35,0.08681659036803813,8.119891153531474e-07,20.78883385658264
D_latent,0,36,0.08656575034062068,8.066267704569847e-07,20.689398050308228
D_latent,0,37,0.08675525940599896,8.206386170394623e-07,20.635708332061768
D_latent,0,38,0.08659426344647295,8.136187072220006e-07,20.900469541549683
D_latent,0,39,0.08690895654615902,8.481707026032296e-07,20.664329528808594
D_latent,0,40,0.08654763106079329,1.8287604360369057e-06,20.82545781135559
D_latent,0,41,0.08657056385917324,1.6350707251636517e-06,21.104782581329346
D_latent,0,42,0.08657884411513805,1.1311706554720115e-06,20.683313608169556
D_latent,0,43,0.08666555592346759,1.5266506920852407e-06,20.68317484855652
D_latent,0,44,0.08652614119152229,2.0615391390167914e-06,20.83390164375305
D_latent,0,45,0.08677919457356136,1.9158151995194808e-06,20.793749809265137
D_latent,0,46,0.08657922799743357,2.3956854508220376e-06,20.858081579208374
D_latent,0,47,0.08641004455941063,2.8880684591773128e-06,20.702971696853638
D_latent,0,48,0.08657805302313396,3.936869808014654e-06,20.90816903114319
D_latent,0,49,0.08659362180956773,9.881833225985507e-07,20.905242919921875
D_latent,0,50,0.08654226540100007,6.043598393121318e-06,20.909775495529175
D_latent,0,51,0.08661111639369101,8.822632935334696e-07,20.7002055644989
D_latent,0,52,0.08658423877897717,2.8914936196077267e-06,20.672637224197388
D_latent,0,53,0.08645251171574705,5.005014466113218e-06,20.594688177108765
D_latent,0,54,0.08646934098076253,4.687565997246998e-06,20.635326147079468
D_latent,0,55,0.08650066446335543,1.9598857512565224e-06,20.797537565231323
D_latent,0,56,0.08665677284200986,5.485998112167831e-06,20.849908351898193
D_latent,0,57,0.08638345095373336,1.108136432646591e-06,21.216562032699585
D_latent,0,58,0.0865275568018357,8.387472024515946e-06,20.48304533958435
D_latent,0,59,0.08652084702182383,9.755923111058672e-07,20.359941959381104
D_latent,0,60,0.08656905697924751,5.752708997333468e-06,20.459748029708862
A_recon,1,1,0.10253016287017436,0.06238399707667884,39.742077112197876
A_recon,1,2,0.08667324997839473,0.05154420377775317,39.60026741027832
A_recon,1,3,0.08625837193713301,0.03795150614210537,39.627349853515625
A_recon,1,4,0.08171864590119748,0.029355264512733334,39.815263509750366
A_recon,1,5,0.05458289806154512,0.028063731068479165,39.977917194366455
A_recon,1,6,0.04037531930953264,0.01583647785619611,40.016024112701416
A_recon,1,7,0.032767856205325754,0.00898264530336573,40.186625957489014
A_recon,1,8,0.02445580515389641,0.008340152169001244,40.280765533447266
A_recon,1,9,0.01455495867966896,0.008053879081715076,40.44591045379639
A_recon,1,10,0.008529270577820994,0.0077665890788748155,40.49932408332825
A_recon,1,11,0.005622452191476311,0.007523914488653342,40.37433314323425
A_recon,1,12,0.003896161830717964,0.007137071551932465,40.481560468673706
A_recon,1,13,0.0034196912255581645,0.006992155292426192,40.481921911239624
A_recon,1,14,0.0029018536470608695,0.006876049707421944,40.457425355911255
A_recon,1,15,0.0026519167516934907,0.006770317697720159,40.50889778137207
A_recon,1,16,0.0020699446544139868,0.006620017307189603,40.469258069992065
A_recon,1,17,0.0019863748540436582,0.006479579722508788,40.459956407547
A_recon,1,18,0.0018426009670032986,0.006367871754004487,40.484602212905884
A_recon,1,19,0.0017182531758278077,0.006228501221076364,40.45262050628662
A_recon,1,20,0.0014899400550694693,0.006162114857163813,40.486255407333374
A_recon,1,21,0.0016078799561087397,0.006163789951685993,40.46940875053406
A_recon,1,22,0.0013421026856771537,0.006030451007453459,40.48232388496399
A_recon,1,23,0.0012488602813045006,0.005930266126857272,40.45587110519409
A_recon,1,24,0.001235941995955294,0.005943335110454687,40.47753024101257
A_recon,1,25,0.0012722012158649574,0.0059751759371942,40.5106098651886
A_recon,1,26,0.001249837188100043,0.005861588426688243,40.466184854507446
A_recon,1,27,0.0011681900290395355,0.005846526268647895,40.491393089294434
A_recon,1,28,0.0010405430040832254,0.005813335578533865,40.49165487289429
A_recon,1,29,0.0009577607699958164,0.005762164580768773,40.47069549560547
A_recon,1,30,0.0010410890944989486,0.005792947896268396,40.500892639160156
A_recon,1,31,0.0009930965343734161,0.0058236136988160155,40.460103273391724
A_recon,1,32,0.0009433498787638243,0.005736467916341055,40.47429800033569
A_recon,1,33,0.0010351852868639288,0.005825887655928021,40.49468183517456
A_recon,1,34,0.0010165595428718785,0.005769093908990423,40.4468789100647
A_recon,1,35,0.0008923763144550668,0.00573639791192753,40.49799180030823
A_recon,1,36,0.000893795117181504,0.005747006696072363,40.45927858352661
A_recon,1,37,0.0009614627148645619,0.005827566775094185,40.48610186576843
A_recon,1,38,0.0009045993439420792,0.0057237855757453614,40.491511821746826
A_recon,1,39,0.000865114822296337,0.005705663407709272,40.46506333351135
A_recon,1,40,0.0008782373895103644,0.005746834822708652,40.502312898635864
A_recon,1,41,0.0008021078420348377,0.005716711177401954,40.4594464302063
A_recon,1,42,0.001127848213183738,0.0060169812336209275,40.49669647216797
A_recon,1,43,0.0018628389724264188,0.006447773537642899,40.50439405441284
A_recon,1,44,0.0009266092702524648,0.005696284961664961,40.45188021659851
A_recon,1,45,0.0008898899568954394,0.0056992638745300825,40.505544662475586
A_recon,1,46,0.0007739158338933651,0.0056364858977585326,40.47440314292908
A_recon,1,47,0.0007869500328697974,0.005649825314148551,40.484020709991455
A_recon,1,48,0.0007728504272000421,0.005654349823349288,40.502094984054565
A_recon,1,49,0.0007761204047017687,0.005613196059130132,40.466140031814575
A_recon,1,50,0.0007880210143325495,0.005658011916758758,40.50758719444275
A_recon,1,51,0.0007237736489124862,0.005635427704657472,40.462613344192505
A_recon,1,52,0.0007779376520331772,0.005663987149351409,40.49184060096741
A_recon,1,53,0.0007575534234222557,0.005700714875101333,40.49701118469238
A_recon,1,54,0.0007043730473101494,0.005624957526812241,40.46354103088379
A_recon,1,55,0.0007615099048485891,0.005605342287925028,40.500471353530884
A_recon,1,56,0.0007630845731390375,0.00564110132178203,40.46795415878296
A_recon,1,57,0.001044508206957419,0.006107455407757135,40.48407173156738
A_recon,1,58,0.0010296715862794024,0.005814572275128393,40.508185625076294
A_recon,1,59,0.0010718894031708174,0.00585091044749355,40.4735541343689
A_recon,1,60,0.0007606469062877641,0.0055774011693540074,40.5078706741333
B_task,1,1,0.10210085465084939,0.0,20.73785662651062
B_task,1,2,0.08672253299681913,0.0,20.68665075302124
B_task,1,3,0.08625700431210655,0.0,20.669476747512817
B_task,1,4,0.08601329147460915,0.0,20.68354821205139
B_task,1,5,0.08626433045026802,0.0,20.68644642829895
B_task,1,6,0.08616953529417515,0.0,20.68797016143799
B_task,1,7,0.08596396224484557,0.0,20.700027227401733
B_task,1,8,0.07775626029996645,0.0,20.68092632293701
B_task,1,9,0.04785189830831119,0.0,20.598655223846436
B_task,1,10,0.03699605991797788,0.0,20.61870050430298
B_task,1,11,0.027465612028858492,0.0,20.608940362930298
B_task,1,12,0.016944784460411894,0.0,20.60294461250305
B_task,1,13,0.010210840009330284,0.0,20.637079000473022
B_task,1,14,0.00728281007503115,0.0,20.652212858200073
B_task,1,15,0.004504833323326672,0.0,20.646191358566284
B_task,1,16,0.003472041937389544,0.0,20.63381838798523
B_task,1,17,0.0027905342493405832,0.0,20.64675545692444
B_task,1,18,0.002573808429241624,0.0,20.6404070854187
B_task,1,19,0.001955171160045124,0.0,20.630584478378296
B_task,1,20,0.0017055834011573876,0.0,20.649277210235596
B_task,1,21,0.0017744938474303733,0.0,20.654735326766968
B_task,1,22,0.0015975353391175823,0.0,20.649957180023193
B_task,1,23,0.0015171241802385165,0.0,20.64025616645813
B_task,1,24,0.0012705664890485682,0.0,20.64774179458618
B_task,1,25,0.0013278755844415475,0.0,20.65507984161377
B_task,1,26,0.0013882502278734353,0.0,20.656484842300415
B_task,1,27,0.0012079376188228793,0.0,20.65695571899414
B_task,1,28,0.0011886804013989778,0.0,20.659651279449463
B_task,1,29,0.001038795259470741,0.0,20.641921520233154
B_task,1,30,0.001024240155294094,0.0,20.64754343032837
B_task,1,31,0.0013672266594810588,0.0,20.654941082000732
B_task,1,32,0.001128957351847064,0.0,20.625163555145264
B_task,1,33,0.001049659548914947,0.0,20.646158695220947
B_task,1,34,0.0010887992760953715,0.0,20.647050380706787
B_task,1,35,0.0011347900338781376,0.0,20.646599292755127
B_task,1,36,0.0010856574580040096,0.0,20.65616774559021
B_task,1,37,0.0009377165919258481,0.0,20.653728723526
B_task,1,38,0.0009292190342897637,0.0,20.644320726394653
B_task,1,39,0.0008793327676054711,0.0,20.663554906845093
B_task,1,40,0.0009835403637095755,0.0,20.659682750701904
B_task,1,41,0.0009300817265674206,0.0,20.648783206939697
B_task,1,42,0.0010079716206140195,0.0,20.65076994895935
B_task,1,43,0.000877408978080244,0.0,20.65484118461609
B_task,1,44,0.0008362924064775663,0.0,20.647273778915405
B_task,1,45,0.0008190334240983551,0.0,20.649633407592773
B_task,1,46,0.0011705174401868135,0.0,20.648096323013306
B_task,1,47,0.0008172786148775014,0.0,20.649163246154785
B_task,1,48,0.0008203953274503528,0.0,20.62555432319641
B_task,1,49,0.0008633367383264981,0.0,20.65479803085327
B_task,1,50,0.0008044122140355674,0.0,20.646901845932007
B_task,1,51,0.0007621563958569563,0.0,20.650985717773438
B_task,1,52,0.0008294986930975158,0.0,20.651474237442017
B_task,1,53,0.000782102871675133,0.0,20.65825343132019
B_task,1,54,0.0007229642963336248,0.0,20.64682388305664
B_task,1,55,0.0007510197312859375,0.0,20.66301465034485
B_task,1,56,0.0007486315374816989,0.0,20.654271841049194
B_task,1,57,0.0007322662464243227,0.0,20.65289306640625
B_task,1,58,0.0009083633104594247,0.0,20.651143074035645
B_task,1,59,0.000958859199835431,0.0,20.647080898284912
B_task,1,60,0.0007306013285415247,0.0,20.65638780593872
C_scene,1,1,0.09600156279546875,0.06783041216078259,21.922834873199463
C_scene,1,2,0.08658865466713905,0.04573654543076243,21.87289786338806
C_scene,1,3,0.08602449838959035,0.04565690812610444,21.8890163898468
C_scene,1,4,0.07846528548924696,0.04597834528734287,21.90248417854309
C_scene,1,5,0.05462074718837227,0.04620936269029265,21.84982442855835
C_scene,1,6,0.04063940008303949,0.04582326415748823,21.758469104766846
C_scene,1,7,0.03420150852096932,0.04215213377028704,21.78119421005249
C_scene,1,8,0.02525596460327506,0.03366630965666402,21.804398775100708
C_scene,1,9,0.013140014655488943,0.029772977255994364,21.763977766036987
C_scene,1,10,0.007422440369347376,0.027922905582402433,21.690038442611694
C_scene,1,11,0.005151136370841414,0.02668809090253143,21.67532205581665
C_scene,1,12,0.004215869656209612,0.026271162687667778,21.656331300735474
C_scene,1,13,0.0035072493400158627,0.025808127353056556,21.636077404022217
C_scene,1,14,0.0031829987863256108,0.025517355074130353,21.62808895111084
C_scene,1,15,0.002644387371782657,0.02528722934602272,21.65486168861389
C_scene,1,16,0.0023291469884238075,0.02498716801138861,21.689096927642822
C_scene,1,17,0.002229663644573607,0.024861614574633893,21.761950731277466
C_scene,1,18,0.0020562293371074788,0.02468786934124572,21.825191497802734
C_scene,1,19,0.001925946753804705,0.024585470867653687,21.870534658432007
C_scene,1,20,0.0016832539750750932,0.02456334829773931,21.84043264389038
C_scene,1,21,0.0017025526474407386,0.02448453785230716,21.88545036315918
C_scene,1,22,0.0017838756043818734,0.02448210364118928,21.843369483947754
C_scene,1,23,0.001498949030757926,0.02425407132666026,21.82934069633484
C_scene,1,24,0.0014794536137265996,0.024182604603646768,21.893082857131958
C_scene,1,25,0.0015228343365292641,0.024168276316708044,21.881201028823853
C_scene,1,26,0.001357403035009546,0.024123785839903922,21.8988835811615
C_scene,1,27,0.001334110387861507,0.024077810546649352,21.899173259735107
C_scene,1,28,0.001347160286968574,0.024152147650186504,21.875849723815918
C_scene,1,29,0.0012315990378348424,0.02397411529506956,21.836584091186523
C_scene,1,30,0.0012251301557712612,0.023969338475061313,21.891998529434204
C_scene,1,31,0.0012695983646803402,0.023927200119942427,21.884572982788086
C_scene,1,32,0.0011629645561610925,0.023874762046727397,21.837748527526855
C_scene,1,33,0.001089718002254986,0.023912638337129637,21.902528524398804
C_scene,1,34,0.0010902536326154535,0.0238085407985463,21.88935923576355
C_scene,1,35,0.0011554900487507915,0.023833683314954952,21.83012866973877
C_scene,1,36,0.0010184979051007844,0.023768613070604346,21.888485193252563
C_scene,1,37,0.0010637112441361837,0.02369008698899831,21.904504776000977
C_scene,1,38,0.0011266413029737859,0.02368177648722416,21.826724767684937
C_scene,1,39,0.0010193104320760107,0.023715907885205178,21.830915689468384
C_scene,1,40,0.0009355597832750174,0.023573168597760655,21.78595232963562
C_scene,1,41,0.0009706265506489823,0.023676270885126933,21.741724729537964
C_scene,1,42,0.0009540079959801265,0.023687866361190874,21.73232889175415
C_scene,1,43,0.000920349188769857,0.02355590480424109,21.724814653396606
C_scene,1,44,0.0009498195660333815,0.023502247430206763,21.700935125350952
C_scene,1,45,0.0009086405798803927,0.023488077778546584,21.693814277648926
C_scene,1,46,0.0009438594452582212,0.023523045681594384,21.7085018157959
C_scene,1,47,0.0011031343172016065,0.023559620337826864,21.70268177986145
C_scene,1,48,0.000820360826245243,0.023405675088898056,21.7113778591156
C_scene,1,49,0.0007576323211348305,0.02335968850890086,21.724666357040405
