seed,model,horizon,mse,r2,pred_spread_ratio
0,D_latent,12,0.11211680620908737,0.8984295129776001,0.9543086886405945
0,D_latent,13,0.11798712611198425,0.8944568634033203,0.9520230293273926
0,D_latent,14,0.12343965470790863,0.8908748626708984,0.9493460655212402
0,D_latent,15,0.1288226842880249,0.8873980045318604,0.946002721786499
0,chance,0,0.9188822507858276,-0.0016285181045532227,0.0
0,chance,1,0.9329482316970825,-0.0010155439376831055,0.0
0,chance,2,0.9472940564155579,-0.0005507469177246094,0.0
0,chance,3,0.9625575542449951,-0.00023221969604492188,0.0
0,chance,4,0.9781110286712646,-5.221366882324219e-05,0.0
0,chance,5,0.9940096139907837,-8.344650268554688e-07,0.0
0,chance,6,1.0106137990951538,-6.699562072753906e-05,0.0
0,chance,7,1.0272332429885864,-0.00023090839385986328,0.0
0,chance,8,1.0434789657592773,-0.00047647953033447266,0.0
0,chance,9,1.059767723083496,-0.0007804632186889648,0.0
0,chance,10,1.0755186080932617,-0.0011243820190429688,0.0
0,chance,11,1.0906997919082642,-0.0014834403991699219,0.0
0,chance,12,1.1058743000030518,-0.0018496513366699219,0.0
0,chance,13,1.1203628778457642,-0.002199530601501465,0.0
0,chance,14,1.134027123451233,-0.002521038055419922,0.0
0,chance,15,1.1472731828689575,-0.002814650535583496,0.0
0,hold_current,0,0.0,1.0,1.0
0,hold_current,1,0.006883876398205757,0.9926138520240784,0.9921292066574097
0,hold_current,2,0.026982920244336128,0.9715000987052917,0.9843595623970032
0,hold_current,3,0.05852702260017395,0.9391822218894958,0.9763683676719666
0,hold_current,4,0.099117711186409,0.8986588716506958,0.9684871435165405
0,hold_current,5,0.14686402678489685,0.8522508144378662,0.9606860280036926
0,hold_current,6,0.2004934549331665,0.8015989065170288,0.9527930021286011
0,hold_current,7,0.2585217356681824,0.7482739090919495,0.9451314210891724
0,hold_current,8,0.31988421082496643,0.6932984590530396,0.937860369682312
0,hold_current,9,0.3843890428543091,0.6370062828063965,0.9307663440704346
0,hold_current,10,0.45127490162849426,0.5799400210380554,0.9240844249725342
0,hold_current,11,0.5198321342468262,0.5226887464523315,0.9177954196929932
0,hold_current,12,0.5899133682250977,0.4655771255493164,0.911643385887146
0,hold_current,13,0.6605604887008667,0.40910810232162476,0.9058876037597656
0,hold_current,14,0.7307246923446655,0.3540129065513611,0.9005578756332397
0,hold_current,15,0.8001676201820374,0.3005852699279785,0.8954750895500183
0,colourblind_true,0,0.5527469515800476,0.3974776864051819,0.6319395899772644
0,colourblind_true,1,0.5618641376495361,0.39714258909225464,0.631574809551239
0,colourblind_true,2,0.5711610317230225,0.39672839641571045,0.6312167048454285
0,colourblind_true,3,0.580531120300293,0.39674675464630127,0.6307352185249329
