seed,arm,space,probe,target,group,metric,score,score_clipped
0,D_latent,h,linear,inactive_goal,goal-like irrelevant,r2,0.22430479526519775,0.22430479526519775
0,D_latent,h,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.5142350196838379,0.5142350196838379
0,D_latent,h,linear,ring_position,identity,r2,0.14265704154968262,0.14265704154968262
0,D_latent,h,linear,plus_position,identity,r2,0.7185804843902588,0.7185804843902588
0,D_latent,h,linear,distractor_positions,irrelevant,r2,-0.43605220317840576,0.0
0,D_latent,h,linear,distractor_hues,irrelevant,r2,-0.4960060119628906,0.0
0,D_latent,h,linear,background_sat_val,irrelevant,r2,-0.1601189374923706,0.0
0,D_latent,h,linear,background_hue_within_band,irrelevant,r2,-9084.123046875,0.0
0,D_latent,h,linear,selector_bit,relevant,balanced_acc,1.0,1.0
0,D_latent,h,mlp,agent_position,relevant,r2,0.8721753358840942,0.8721753358840942
0,D_latent,h,mlp,agent_velocity,relevant,r2,0.6709166169166565,0.6709166169166565
0,D_latent,h,mlp,active_goal,relevant,r2,0.9194528460502625,0.9194528460502625
0,D_latent,h,mlp,agent_to_active_goal,relevant,r2,0.9166312217712402,0.9166312217712402
0,D_latent,h,mlp,inactive_goal,goal-like irrelevant,r2,0.10875427722930908,0.10875427722930908
0,D_latent,h,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,0.46266722679138184,0.46266722679138184
0,D_latent,h,mlp,ring_position,identity,r2,0.11240953207015991,0.11240953207015991
0,D_latent,h,mlp,plus_position,identity,r2,0.7998281717300415,0.7998281717300415
0,D_latent,h,mlp,distractor_positions,irrelevant,r2,-1.2313592433929443,0.0
0,D_latent,h,mlp,distractor_hues,irrelevant,r2,-1.0100033283233643,0.0
0,D_latent,h,mlp,background_sat_val,irrelevant,r2,-0.35650086402893066,0.0
0,D_latent,h,mlp,background_hue_within_band,irrelevant,r2,0.6291167140007019,0.6291167140007019
0,D_latent,h,mlp,selector_bit,relevant,balanced_acc,1.0,1.0
1,init,z,linear,agent_position,relevant,r2,0.05863851308822632,0.05863851308822632
1,init,z,linear,agent_velocity,relevant,r2,-0.025324463844299316,0.0
1,init,z,linear,active_goal,relevant,r2,-0.08082520961761475,0.0
1,init,z,linear,agent_to_active_goal,relevant,r2,0.048503339290618896,0.048503339290618896
1,init,z,linear,inactive_goal,goal-like irrelevant,r2,-0.07672297954559326,0.0
1,init,z,linear,agent_to_inactive_goal,goal-like irrelevant,r2,0.02586078643798828,0.02586078643798828
1,init,z,linear,ring_position,identity,r2,-0.0800626277923584,0.0
1,init,z,linear,plus_position,identity,r2,-0.06941103935241699,0.0
1,init,z,linear,distractor_positions,irrelevant,r2,-0.05412483215332031,0.0
1,init,z,linear,distractor_hues,irrelevant,r2,-0.08490133285522461,0.0
1,init,z,linear,background_sat_val,irrelevant,r2,0.5776676535606384,0.5776676535606384
1,init,z,linear,background_hue_within_band,irrelevant,r2,-6511.89453125,0.0
1,init,z,linear,selector_bit,relevant,balanced_acc,0.9944404069767442,0.9944404069767442
1,init,z,mlp,agent_position,relevant,r2,-0.09484696388244629,0.0
1,init,z,mlp,agent_velocity,relevant,r2,-0.15190041065216064,0.0
1,init,z,mlp,active_goal,relevant,r2,-0.4497889280319214,0.0
1,init,z,mlp,agent_to_active_goal,relevant,r2,-0.1879671812057495,0.0
1,init,z,mlp,inactive_goal,goal-like irrelevant,r2,-0.3830885887145996,0.0
1,init,z,mlp,agent_to_inactive_goal,goal-like irrelevant,r2,-0.15992987155914307,0.0
1,init,z,mlp,ring_position,identity,r2,-0.48273515701293945,0.0
1,init,z,mlp,plus_position,identity,r2,-0.41468000411987305,0.0
1,init,z,mlp,distractor_positions,irrelevant,r2,-0.25482189655303955,0.0
1,init,z,mlp,distractor_hues,irrelevant,r2,-0.372653603553772,0.0
