seed,arm,epoch,horizon,r2
0,A_recon,30,7,0.20869290828704834
0,A_recon,30,8,0.2167062759399414
0,A_recon,30,9,0.22448045015335083
0,A_recon,30,10,0.23223602771759033
0,A_recon,30,11,0.23954349756240845
0,A_recon,30,12,0.2469211220741272
0,A_recon,30,13,0.2541719079017639
0,A_recon,30,14,0.26019811630249023
0,A_recon,30,15,0.2660215497016907
0,A_recon,35,0,0.14938569068908691
0,A_recon,35,1,0.15644365549087524
0,A_recon,35,2,0.1643075942993164
0,A_recon,35,3,0.17144876718521118
0,A_recon,35,4,0.17936456203460693
0,A_recon,35,5,0.18770623207092285
0,A_recon,35,6,0.1946449875831604
0,A_recon,35,7,0.2025102972984314
0,A_recon,35,8,0.21093690395355225
0,A_recon,35,9,0.21887212991714478
0,A_recon,35,10,0.22739315032958984
0,A_recon,35,11,0.2361564040184021
0,A_recon,35,12,0.24430996179580688
0,A_recon,35,13,0.2526082992553711
0,A_recon,35,14,0.26025986671447754
0,A_recon,35,15,0.26699793338775635
0,A_recon,40,0,0.666548490524292
0,A_recon,40,1,0.6764870285987854
0,A_recon,40,2,0.683658242225647
0,A_recon,40,3,0.6869957447052002
0,A_recon,40,4,0.6905092000961304
0,A_recon,40,5,0.6932617425918579
0,A_recon,40,6,0.6926956176757812
0,A_recon,40,7,0.6928865909576416
0,A_recon,40,8,0.692868709564209
0,A_recon,40,9,0.6908248662948608
0,A_recon,40,10,0.6896151304244995
0,A_recon,40,11,0.6885902881622314
0,A_recon,40,12,0.6857168674468994
0,A_recon,40,13,0.683338463306427
0,A_recon,40,14,0.6811261177062988
0,A_recon,40,15,0.6773196458816528
0,B_task,1,0,-0.010100007057189941
0,B_task,1,1,-0.00993967056274414
0,B_task,1,2,-0.009955286979675293
0,B_task,1,3,-0.010092496871948242
0,B_task,1,4,-0.01036989688873291
0,B_task,1,5,-0.010689496994018555
0,B_task,1,6,-0.011007428169250488
0,B_task,1,7,-0.0113447904586792
0,B_task,1,8,-0.0116502046585083
0,B_task,1,9,-0.01191413402557373
0,B_task,1,10,-0.012128353118896484
0,B_task,1,11,-0.012263655662536621
0,B_task,1,12,-0.012295246124267578
0,B_task,1,13,-0.012235403060913086
0,B_task,1,14,-0.012111306190490723
0,B_task,1,15,-0.011910080909729004
0,B_task,5,0,0.0048105716705322266
0,B_task,5,1,0.004005730152130127
0,B_task,5,2,0.003039062023162842
0,B_task,5,3,0.001998305320739746
0,B_task,5,4,0.0008004307746887207
0,B_task,5,5,-0.0003936290740966797
0,B_task,5,6,-0.0015091896057128906
0,B_task,5,7,-0.0026106834411621094
0,B_task,5,8,-0.0036046504974365234
0,B_task,5,9,-0.004487395286560059
0,B_task,5,10,-0.005273103713989258
0,B_task,5,11,-0.005933880805969238
0,B_task,5,12,-0.006439208984375
0,B_task,5,13,-0.0068094730377197266
0,B_task,5,14,-0.0070803165435791016
0,B_task,5,15,-0.007227897644042969
0,B_task,10,0,0.22478586435317993
0,B_task,10,1,0.23520416021347046
0,B_task,10,2,0.24087852239608765
0,B_task,10,3,0.24410945177078247
0,B_task,10,4,0.24598395824432373
0,B_task,10,5,0.2464192509651184
0,B_task,10,6,0.24569827318191528
0,B_task,10,7,0.24380803108215332
0,B_task,10,8,0.24089598655700684
0,B_task,10,9,0.23727631568908691
0,B_task,10,10,0.23268073797225952
0,B_task,10,11,0.22770339250564575
0,B_task,10,12,0.22286385297775269
0,B_task,10,13,0.21779507398605347
0,B_task,10,14,0.21269196271896362
0,B_task,10,15,0.20766854286193848
0,B_task,15,0,0.7940924763679504
0,B_task,15,1,0.7950469851493835
0,B_task,15,2,0.7947479486465454
0,B_task,15,3,0.793415367603302
0,B_task,15,4,0.7911341190338135
0,B_task,15,5,0.7885962128639221
0,B_task,15,6,0.785557746887207
0,B_task,15,7,0.7807613015174866
0,B_task,15,8,0.7747823596000671
0,B_task,15,9,0.7678178548812866
0,B_task,15,10,0.7586988806724548
0,B_task,15,11,0.7484620809555054
0,B_task,15,12,0.7375498414039612
0,B_task,15,13,0.7253563404083252
0,B_task,15,14,0.7120689153671265
0,B_task,15,15,0.6983015537261963
0,B_task,20,0,0.9433084726333618
0,B_task,20,1,0.9441248178482056
0,B_task,20,2,0.9426150918006897
0,B_task,20,3,0.9392708539962769
0,B_task,20,4,0.9353664517402649
0,B_task,20,5,0.9316537380218506
0,B_task,20,6,0.9282554984092712
0,B_task,20,7,0.9251621961593628
0,B_task,20,8,0.9224357604980469
0,B_task,20,9,0.9199972152709961
0,B_task,20,10,0.9174909591674805
0,B_task,20,11,0.9146817922592163
0,B_task,20,12,0.9115958213806152
0,B_task,20,13,0.9080878496170044
0,B_task,20,14,0.903782308101654
0,B_task,20,15,0.898614764213562
0,B_task,25,0,0.9515460133552551
0,B_task,25,1,0.9533562064170837
0,B_task,25,2,0.9523630142211914
0,B_task,25,3,0.949565589427948
0,B_task,25,4,0.9463579654693604
0,B_task,25,5,0.943498432636261
0,B_task,25,6,0.9409337639808655
0,B_task,25,7,0.9384631514549255
0,B_task,25,8,0.9361411333084106
0,B_task,25,9,0.9338932633399963
0,B_task,25,10,0.931474506855011
0,B_task,25,11,0.9289163947105408
0,B_task,25,12,0.9261099100112915
0,B_task,25,13,0.9229713082313538
0,B_task,25,14,0.9193239212036133
0,B_task,25,15,0.9151228666305542
0,B_task,30,0,0.9596905708312988
0,B_task,30,1,0.9600634574890137
0,B_task,30,2,0.9582605361938477
0,B_task,30,3,0.9550721049308777
0,B_task,30,4,0.9513672590255737
0,B_task,30,5,0.9479582905769348
0,B_task,30,6,0.9450085163116455
0,B_task,30,7,0.9421402812004089
0,B_task,30,8,0.939445436000824
0,B_task,30,9,0.9369674921035767
0,B_task,30,10,0.9346578121185303
0,B_task,30,11,0.9327903985977173
0,B_task,30,12,0.9311449527740479
0,B_task,30,13,0.9294249415397644
0,B_task,30,14,0.9274941086769104
0,B_task,30,15,0.9250460267066956
0,B_task,35,0,0.9596587419509888
0,B_task,35,1,0.9586178064346313
0,B_task,35,2,0.9562874436378479
0,B_task,35,3,0.9527896642684937
0,B_task,35,4,0.9488389492034912
0,B_task,35,5,0.9453414082527161
0,B_task,35,6,0.942417562007904
0,B_task,35,7,0.9395655393600464
0,B_task,35,8,0.9368141889572144
0,B_task,35,9,0.9341140389442444
0,B_task,35,10,0.9315182566642761
0,B_task,35,11,0.9292032718658447
0,B_task,35,12,0.9269573092460632
0,B_task,35,13,0.9246975779533386
0,B_task,35,14,0.9223339557647705
0,B_task,35,15,0.9193986654281616
0,B_task,40,0,0.9656881093978882
0,B_task,40,1,0.9651691913604736
0,B_task,40,2,0.9631404876708984
0,B_task,40,3,0.9599185585975647
0,B_task,40,4,0.9560463428497314
0,B_task,40,5,0.952513575553894
0,B_task,40,6,0.9494242072105408
0,B_task,40,7,0.9461624026298523
0,B_task,40,8,0.9430592060089111
0,B_task,40,9,0.9402995109558105
0,B_task,40,10,0.937787652015686
0,B_task,40,11,0.9358664751052856
0,B_task,40,12,0.9344028830528259
0,B_task,40,13,0.9329283833503723
0,B_task,40,14,0.9312868118286133
0,B_task,40,15,0.9294453263282776
0,C_scene,1,0,-0.009554624557495117
0,C_scene,1,1,-0.009395003318786621
0,C_scene,1,2,-0.009430527687072754
0,C_scene,1,3,-0.009592771530151367
0,C_scene,1,4,-0.009911298751831055
0,C_scene,1,5,-0.010288119316101074
0,C_scene,1,6,-0.010656356811523438
0,C_scene,1,7,-0.011045575141906738
0,C_scene,1,8,-0.011411786079406738
0,C_scene,1,9,-0.011729121208190918
0,C_scene,1,10,-0.011993408203125
0,C_scene,1,11,-0.012192487716674805
0,C_scene,1,12,-0.012279391288757324
0,C_scene,1,13,-0.01226806640625
0,C_scene,1,14,-0.012201666831970215
0,C_scene,1,15,-0.012050151824951172
0,C_scene,5,0,0.007441222667694092
0,C_scene,5,1,0.006330549716949463
0,C_scene,5,2,0.005137801170349121
0,C_scene,5,3,0.003910541534423828
0,C_scene,5,4,0.002549886703491211
0,C_scene,5,5,0.0011883974075317383
0,C_scene,5,6,-9.393692016601562e-05
0,C_scene,5,7,-0.0013661384582519531
0,C_scene,5,8,-0.002531290054321289
0,C_scene,5,9,-0.003595590591430664
0,C_scene,5,10,-0.0045623779296875
0,C_scene,5,11,-0.005412936210632324
0,C_scene,5,12,-0.006108999252319336
0,C_scene,5,13,-0.006663084030151367
0,C_scene,5,14,-0.007112860679626465
0,C_scene,5,15,-0.0074350833892822266
0,C_scene,10,0,0.15789884328842163
0,C_scene,10,1,0.1675630807876587
0,C_scene,10,2,0.17464035749435425
0,C_scene,10,3,0.1792987585067749
0,C_scene,10,4,0.18320250511169434
0,C_scene,10,5,0.1865214705467224
0,C_scene,10,6,0.18829870223999023
0,C_scene,10,7,0.1894041895866394
0,C_scene,10,8,0.19049835205078125
0,C_scene,10,9,0.19053149223327637
0,C_scene,10,10,0.1895996332168579
0,C_scene,10,11,0.18922239542007446
0,C_scene,10,12,0.1882169246673584
0,C_scene,10,13,0.18652313947677612
0,C_scene,10,14,0.18552124500274658
0,C_scene,10,15,0.18375164270401
0,C_scene,15,0,0.18614327907562256
0,C_scene,15,1,0.18583548069000244
0,C_scene,15,2,0.18637126684188843
0,C_scene,15,3,0.1871110200881958
0,C_scene,15,4,0.1890801191329956
0,C_scene,15,5,0.19126039743423462
0,C_scene,15,6,0.1927722692489624
0,C_scene,15,7,0.19464927911758423
0,C_scene,15,8,0.19638925790786743
0,C_scene,15,9,0.19701582193374634
0,C_scene,15,10,0.1977677345275879
0,C_scene,15,11,0.19896721839904785
0,C_scene,15,12,0.19940447807312012
0,C_scene,15,13,0.20029860734939575
0,C_scene,15,14,0.2017177939414978
0,C_scene,15,15,0.20229393243789673
0,C_scene,20,0,0.8543227314949036
0,C_scene,20,1,0.8613939881324768
0,C_scene,20,2,0.8627943992614746
0,C_scene,20,3,0.8612762689590454
0,C_scene,20,4,0.8580641150474548
0,C_scene,20,5,0.8548619747161865
0,C_scene,20,6,0.8517098426818848
0,C_scene,20,7,0.8483126163482666
0,C_scene,20,8,0.8455896377563477
0,C_scene,20,9,0.8430235981941223
0,C_scene,20,10,0.8397876620292664
0,C_scene,20,11,0.8363288044929504
0,C_scene,20,12,0.8326650857925415
0,C_scene,20,13,0.8286336660385132
0,C_scene,20,14,0.8244119882583618
0,C_scene,20,15,0.8195090293884277
0,C_scene,25,0,0.8860776424407959
0,C_scene,25,1,0.8887635469436646
0,C_scene,25,2,0.8895306587219238
0,C_scene,25,3,0.8881980180740356
0,C_scene,25,4,0.8861469626426697
0,C_scene,25,5,0.8840270042419434
0,C_scene,25,6,0.8819438219070435
0,C_scene,25,7,0.8799855709075928
0,C_scene,25,8,0.8785287737846375
0,C_scene,25,9,0.8770283460617065
0,C_scene,25,10,0.8751899003982544
0,C_scene,25,11,0.872983455657959
0,C_scene,25,12,0.8704099655151367
0,C_scene,25,13,0.8680860996246338
0,C_scene,25,14,0.8657426834106445
0,C_scene,25,15,0.8631443977355957
0,C_scene,30,0,0.9165645241737366
0,C_scene,30,1,0.917080283164978
0,C_scene,30,2,0.915889322757721
0,C_scene,30,3,0.9130677580833435
0,C_scene,30,4,0.9096905589103699
0,C_scene,30,5,0.9063236713409424
0,C_scene,30,6,0.9031324982643127
0,C_scene,30,7,0.9001981616020203
0,C_scene,30,8,0.8977924585342407
0,C_scene,30,9,0.8958284854888916
0,C_scene,30,10,0.893862783908844
0,C_scene,30,11,0.8919114470481873
0,C_scene,30,12,0.8899704813957214
0,C_scene,30,13,0.8881956934928894
0,C_scene,30,14,0.8863956928253174
0,C_scene,30,15,0.8842980265617371
0,C_scene,35,0,0.9240169525146484
0,C_scene,35,1,0.9234590530395508
0,C_scene,35,2,0.921227216720581
0,C_scene,35,3,0.9173824787139893
0,C_scene,35,4,0.9131437540054321
0,C_scene,35,5,0.9092123508453369
0,C_scene,35,6,0.9055007100105286
0,C_scene,35,7,0.9021632671356201
0,C_scene,35,8,0.899549126625061
0,C_scene,35,9,0.8972251415252686
0,C_scene,35,10,0.8950119018554688
0,C_scene,35,11,0.893031120300293
0,C_scene,35,12,0.8911375403404236
0,C_scene,35,13,0.8894067406654358
0,C_scene,35,14,0.8877086043357849
0,C_scene,35,15,0.8856426477432251
0,C_scene,40,0,0.9271782040596008
0,C_scene,40,1,0.9268463850021362
0,C_scene,40,2,0.9247536063194275
0,C_scene,40,3,0.9209160208702087
0,C_scene,40,4,0.9166863560676575
0,C_scene,40,5,0.912731945514679
0,C_scene,40,6,0.9087400436401367
0,C_scene,40,7,0.9049047827720642
0,C_scene,40,8,0.9016976952552795
0,C_scene,40,9,0.898713231086731
0,C_scene,40,10,0.8958628177642822
0,C_scene,40,11,0.893283486366272
0,C_scene,40,12,0.8907118439674377
0,C_scene,40,13,0.8883505463600159
0,C_scene,40,14,0.8862836360931396
0,C_scene,40,15,0.8840292096138
0,D_latent,1,0,-0.003759026527404785
0,D_latent,1,1,-0.004646420478820801
0,D_latent,1,2,-0.005582332611083984
0,D_latent,1,3,-0.0065648555755615234
0,D_latent,1,4,-0.007637500762939453
0,D_latent,1,5,-0.008694887161254883
0,D_latent,1,6,-0.009673357009887695
0,D_latent,1,7,-0.010591268539428711
0,D_latent,1,8,-0.011386632919311523
0,D_latent,1,9,-0.012046098709106445
0,D_latent,1,10,-0.012591361999511719
0,D_latent,1,11,-0.012996554374694824
0,D_latent,1,12,-0.013273477554321289
0,D_latent,1,13,-0.013451814651489258
0,D_latent,1,14,-0.013529539108276367
0,D_latent,1,15,-0.013513565063476562
0,D_latent,5,0,-0.006911158561706543
0,D_latent,5,1,-0.007791399955749512
0,D_latent,5,2,-0.008794426918029785
0,D_latent,5,3,-0.009875178337097168
0,D_latent,5,4,-0.011096358299255371
0,D_latent,5,5,-0.012279391288757324
0,D_latent,5,6,-0.013341307640075684
0,D_latent,5,7,-0.01434183120727539
0,D_latent,5,8,-0.015189409255981445
0,D_latent,5,9,-0.015861868858337402
0,D_latent,5,10,-0.01641702651977539
0,D_latent,5,11,-0.016815781593322754
0,D_latent,5,12,-0.017054438591003418
0,D_latent,5,13,-0.01717662811279297
0,D_latent,5,14,-0.01719975471496582
0,D_latent,5,15,-0.017103910446166992
0,D_latent,10,0,0.008587062358856201
0,D_latent,10,1,0.008084535598754883
0,D_latent,10,2,0.007250428199768066
0,D_latent,10,3,0.006219148635864258
0,D_latent,10,4,0.004988670349121094
0,D_latent,10,5,0.0037137866020202637
0,D_latent,10,6,0.0024605393409729004
0,D_latent,10,7,0.0012102127075195312
0,D_latent,10,8,6.967782974243164e-05
0,D_latent,10,9,-0.0009635686874389648
0,D_latent,10,10,-0.0019178390502929688
0,D_latent,10,11,-0.0027647018432617188
0,D_latent,10,12,-0.0034906864166259766
0,D_latent,10,13,-0.004094362258911133
0,D_latent,10,14,-0.004590630531311035
0,D_latent,10,15,-0.0049926042556762695
0,D_latent,15,0,0.013847827911376953
0,D_latent,15,1,0.013897240161895752
0,D_latent,15,2,0.013218045234680176
0,D_latent,15,3,0.012158453464508057
0,D_latent,15,4,0.010801911354064941
0,D_latent,15,5,0.00943833589553833
0,D_latent,15,6,0.008087635040283203
0,D_latent,15,7,0.006710946559906006
0,D_latent,15,8,0.0054662227630615234
0,D_latent,15,9,0.00433880090713501
0,D_latent,15,10,0.0032958984375
0,D_latent,15,11,0.0023846030235290527
0,D_latent,15,12,0.0016210675239562988
0,D_latent,15,13,0.0009854435920715332
0,D_latent,15,14,0.00045794248580932617
0,D_latent,15,15,4.786252975463867e-05
0,D_latent,20,0,0.18360412120819092
0,D_latent,20,1,0.1872994303703308
0,D_latent,20,2,0.19053471088409424
0,D_latent,20,3,0.193115234375
0,D_latent,20,4,0.19507473707199097
0,D_latent,20,5,0.1968921422958374
0,D_latent,20,6,0.1978764533996582
0,D_latent,20,7,0.1976795792579651
0,D_latent,20,8,0.19727152585983276
0,D_latent,20,9,0.19614839553833008
0,D_latent,20,10,0.19388598203659058
0,D_latent,20,11,0.19173741340637207
0,D_latent,20,12,0.1894700527191162
0,D_latent,20,13,0.1866183876991272
0,D_latent,20,14,0.18392592668533325
0,D_latent,20,15,0.181080162525177
0,D_latent,25,0,0.5287975668907166
0,D_latent,25,1,0.5409871339797974
0,D_latent,25,2,0.5489788055419922
0,D_latent,25,3,0.5542393922805786
0,D_latent,25,4,0.558201789855957
0,D_latent,25,5,0.561737060546875
0,D_latent,25,6,0.5630109906196594
0,D_latent,25,7,0.5622870326042175
0,D_latent,25,8,0.5606683492660522
0,D_latent,25,9,0.5565565824508667
0,D_latent,25,10,0.5504875183105469
0,D_latent,25,11,0.5435990691184998
0,D_latent,25,12,0.5352082848548889
0,D_latent,25,13,0.5259140729904175
0,D_latent,25,14,0.516343891620636
0,D_latent,25,15,0.5058325529098511
0,D_latent,30,0,0.8448886871337891
0,D_latent,30,1,0.8468751907348633
0,D_latent,30,2,0.8474085927009583
0,D_latent,30,3,0.8469245433807373
0,D_latent,30,4,0.845878005027771
0,D_latent,30,5,0.8448367714881897
0,D_latent,30,6,0.8436112403869629
0,D_latent,30,7,0.842068076133728
0,D_latent,30,8,0.8404826521873474
0,D_latent,30,9,0.8384824395179749
0,D_latent,30,10,0.8359243869781494
0,D_latent,30,11,0.8332865834236145
0,D_latent,30,12,0.8300796747207642
0,D_latent,30,13,0.8265855312347412
0,D_latent,30,14,0.8225932121276855
0,D_latent,30,15,0.8177648186683655
0,D_latent,35,0,0.9012691974639893
0,D_latent,35,1,0.9021693468093872
0,D_latent,35,2,0.9006922841072083
0,D_latent,35,3,0.8976529240608215
0,D_latent,35,4,0.8941806554794312
0,D_latent,35,5,0.8903348445892334
0,D_latent,35,6,0.8862393498420715
0,D_latent,35,7,0.8824758529663086
0,D_latent,35,8,0.8791710138320923
0,D_latent,35,9,0.8761152625083923
0,D_latent,35,10,0.8733676671981812
0,D_latent,35,11,0.8706876039505005
0,D_latent,35,12,0.8680003881454468
0,D_latent,35,13,0.8652780652046204
0,D_latent,35,14,0.8622792363166809
0,D_latent,35,15,0.8587828874588013
0,D_latent,40,0,0.933296263217926
0,D_latent,40,1,0.9349023103713989
0,D_latent,40,2,0.9340283870697021
0,D_latent,40,3,0.9317171573638916
0,D_latent,40,4,0.9288659691810608
0,D_latent,40,5,0.9257174730300903
0,D_latent,40,6,0.9223743677139282
0,D_latent,40,7,0.9191833734512329
0,D_latent,40,8,0.9165235161781311
0,D_latent,40,9,0.9142857193946838
0,D_latent,40,10,0.9121764898300171
0,D_latent,40,11,0.9100552201271057
0,D_latent,40,12,0.9080454111099243
0,D_latent,40,13,0.9059330821037292
0,D_latent,40,14,0.9035607576370239
0,D_latent,40,15,0.900867223739624
1,A_recon,1,0,0.005984485149383545
1,A_recon,1,1,0.006073892116546631
1,A_recon,1,2,0.005954921245574951
1,A_recon,1,3,0.005636334419250488
1,A_recon,1,4,0.005085349082946777
1,A_recon,1,5,0.00436168909072876
1,A_recon,1,6,0.0035205483436584473
1,A_recon,1,7,0.002598702907562256
1,A_recon,1,8,0.0016707181930541992
1,A_recon,1,9,0.0007566213607788086
1,A_recon,1,10,-0.00013697147369384766
1,A_recon,1,11,-0.0009657144546508789
1,A_recon,1,12,-0.001718759536743164
1,A_recon,1,13,-0.002378702163696289
1,A_recon,1,14,-0.0029431581497192383
1,A_recon,1,15,-0.0034215450286865234
1,A_recon,5,0,0.009511351585388184
1,A_recon,5,1,0.009009122848510742
1,A_recon,5,2,0.008418142795562744
1,A_recon,5,3,0.007718920707702637
1,A_recon,5,4,0.006896913051605225
1,A_recon,5,5,0.005982875823974609
1,A_recon,5,6,0.004998743534088135
1,A_recon,5,7,0.003991961479187012
1,A_recon,5,8,0.003027796745300293
1,A_recon,5,9,0.0021004080772399902
1,A_recon,5,10,0.0012224316596984863
1,A_recon,5,11,0.00042051076889038086
1,A_recon,5,12,-0.00029718875885009766
1,A_recon,5,13,-0.0009119510650634766
1,A_recon,5,14,-0.0014206171035766602
1,A_recon,5,15,-0.001855015754699707
1,A_recon,10,0,0.029555976390838623
1,A_recon,10,1,0.03317821025848389
1,A_recon,10,2,0.03598982095718384
1,A_recon,10,3,0.03701329231262207
1,A_recon,10,4,0.03859364986419678
1,A_recon,10,5,0.04074758291244507
1,A_recon,10,6,0.0408933162689209
1,A_recon,10,7,0.04190635681152344
1,A_recon,10,8,0.04357779026031494
1,A_recon,10,9,0.04340451955795288
1,A_recon,10,10,0.0440291166305542
1,A_recon,10,11,0.04516291618347168
1,A_recon,10,12,0.04520118236541748
1,A_recon,10,13,0.04585152864456177
1,A_recon,10,14,0.04708069562911987
1,A_recon,10,15,0.047238826751708984
1,A_recon,15,0,0.10813283920288086
1,A_recon,15,1,0.10775434970855713
1,A_recon,15,2,0.10989660024642944
1,A_recon,15,3,0.10958993434906006
1,A_recon,15,4,0.11141115427017212
1,A_recon,15,5,0.11398094892501831
1,A_recon,15,6,0.11397767066955566
1,A_recon,15,7,0.11622154712677002
1,A_recon,15,8,0.11850059032440186
1,A_recon,15,9,0.11842155456542969
1,A_recon,15,10,0.12050217390060425
1,A_recon,15,11,0.12293517589569092
1,A_recon,15,12,0.12386435270309448
1,A_recon,15,13,0.1265885829925537
1,A_recon,15,14,0.12954860925674438
1,A_recon,15,15,0.13084572553634644
1,A_recon,20,0,0.198428213596344
1,A_recon,20,1,0.19168615341186523
1,A_recon,20,2,0.19634443521499634
1,A_recon,20,3,0.2017669677734375
1,A_recon,20,4,0.20929843187332153
1,A_recon,20,5,0.21784615516662598
1,A_recon,20,6,0.22460365295410156
1,A_recon,20,7,0.23066699504852295
1,A_recon,20,8,0.23684579133987427
1,A_recon,20,9,0.24154847860336304
1,A_recon,20,10,0.2453632354736328
1,A_recon,20,11,0.2491213083267212
1,A_recon,20,12,0.25186365842819214
1,A_recon,20,13,0.2544216513633728
1,A_recon,20,14,0.2573358416557312
1,A_recon,20,15,0.2589631676673889
1,A_recon,25,0,0.7706847190856934
1,A_recon,25,1,0.7787071466445923
1,A_recon,25,2,0.7816476821899414
1,A_recon,25,3,0.7826136946678162
1,A_recon,25,4,0.7837671637535095
1,A_recon,25,5,0.7850440740585327
1,A_recon,25,6,0.7855315804481506
1,A_recon,25,7,0.7856588363647461
1,A_recon,25,8,0.7853014469146729
1,A_recon,25,9,0.782829999923706
1,A_recon,25,10,0.7792935371398926
1,A_recon,25,11,0.7748929262161255
1,A_recon,25,12,0.7682226896286011
1,A_recon,25,13,0.7613515853881836
1,A_recon,25,14,0.7541046738624573
1,A_recon,25,15,0.7449659705162048
1,A_recon,30,0,0.8666667938232422
1,A_recon,30,1,0.8708572387695312
1,A_recon,30,2,0.8731019496917725
1,A_recon,30,3,0.8733617663383484
1,A_recon,30,4,0.8729874491691589
1,A_recon,30,5,0.8729684352874756
1,A_recon,30,6,0.8727323412895203
1,A_recon,30,7,0.8719063997268677
1,A_recon,30,8,0.8715983033180237
1,A_recon,30,9,0.8701598644256592
1,A_recon,30,10,0.8677029609680176
1,A_recon,30,11,0.8653853535652161
1,A_recon,30,12,0.8619025945663452
1,A_recon,30,13,0.8581792116165161
1,A_recon,30,14,0.8543820977210999
1,A_recon,30,15,0.8494299054145813
1,A_recon,35,0,0.9084179997444153
1,A_recon,35,1,0.9134342670440674
1,A_recon,35,2,0.9147266149520874
1,A_recon,35,3,0.9135236740112305
1,A_recon,35,4,0.9117485880851746
1,A_recon,35,5,0.9100356101989746
1,A_recon,35,6,0.9081428050994873
1,A_recon,35,7,0.9061000943183899
1,A_recon,35,8,0.9047924280166626
1,A_recon,35,9,0.9029538631439209
