seed,model,condition,episode,return,success,time_in_radius,chose_active,final_dist_px
0,A_recon,4_distractors,98,-0.27674723,0.0,0.0,1.0,10.564213
0,A_recon,4_distractors,99,-0.62725663,0.0,0.0,0.0,19.595032
0,A_recon,fast_distractors,0,-0.32547387,0.0,0.0,1.0,9.104027
0,A_recon,fast_distractors,1,-0.40850672,0.0,0.0,1.0,12.715525
0,A_recon,fast_distractors,2,-0.61485445,0.0,0.0,0.0,17.355972
0,A_recon,fast_distractors,3,-0.37936756,0.0,0.0,0.0,10.443191
0,A_recon,fast_distractors,4,-0.2273905,0.0,0.0,1.0,5.958184
0,A_recon,fast_distractors,5,-0.6795066,0.0,0.0,0.0,22.305206
0,A_recon,fast_distractors,6,-0.37903735,0.0,0.0,1.0,11.707037
0,A_recon,fast_distractors,7,-0.5691115,0.0,0.0,0.0,15.749185
0,A_recon,fast_distractors,8,-0.43671927,0.0,0.0,1.0,12.567246
0,A_recon,fast_distractors,9,-0.5045089,0.0,0.0,0.0,15.649075
0,A_recon,fast_distractors,10,-0.6530919,0.0,0.0,0.0,23.368116
0,A_recon,fast_distractors,11,-0.66814107,0.0,0.0,0.0,20.30869
0,A_recon,fast_distractors,12,-0.21665105,0.0,0.0,1.0,8.276424
0,A_recon,fast_distractors,13,-0.72692186,0.0,0.0,0.0,22.55639
0,A_recon,fast_distractors,14,-0.32928053,0.0,0.0,0.0,10.925444
0,A_recon,fast_distractors,15,-0.67860067,0.0,0.0,0.0,21.471495
0,A_recon,fast_distractors,16,-0.28287157,0.0,0.0,1.0,10.94311
0,A_recon,fast_distractors,17,-0.14910343,0.0,0.0,1.0,5.6172366
0,A_recon,fast_distractors,18,-0.6054474,0.0,0.0,0.0,22.587328
0,A_recon,fast_distractors,19,-0.6484197,0.0,0.0,0.0,19.455795
0,A_recon,fast_distractors,20,-0.360799,0.0,0.0,0.0,13.496625
0,A_recon,fast_distractors,21,-0.11706629,0.0,0.0,1.0,2.1717749
0,A_recon,fast_distractors,22,-0.2132203,0.0,0.0,1.0,5.8400183
0,A_recon,fast_distractors,23,0.13907114,1.0,0.4444444444444444,1.0,0.9325776
0,A_recon,fast_distractors,24,-0.32482842,0.0,0.0,1.0,8.424781
0,A_recon,fast_distractors,25,-0.4618309,0.0,0.0,0.0,15.429198
0,A_recon,fast_distractors,26,-0.15904133,0.0,0.0,1.0,6.0599933
