arm,seed,epoch,task_mse,aux,mse_k0,mse_k1,mse_kH,z_norm,z_dim_std,z_eff_rank,nonfinite_batches,sec
A_recon,0,40,0.29785206006920856,0.014867743720179018,0.28190666,0.28636736,0.3373694,5.656774997711182,0.7281442880630493,18.59979820251465,0,4.9886980056762695
B_task,0,1,1.0098412555197012,0.0,1.0055491,0.92418647,1.0987666,5.6568403244018555,0.01564728282392025,13.362754821777344,0,2.8364624977111816
B_task,0,2,1.008656874946926,0.0,1.0029308,0.919105,1.1011622,5.656842231750488,0.012520888820290565,14.670702934265137,0,2.8237266540527344
B_task,0,3,1.0037123638650645,0.0,0.99600005,0.91424555,1.0959482,5.656844139099121,0.014993756078183651,13.036154747009277,0,2.814544439315796
B_task,0,4,1.0035018920898438,0.0,0.9950858,0.91359985,1.0956695,5.656842231750488,0.018002711236476898,13.77995777130127,0,2.8294897079467773
B_task,0,5,1.0063255973484204,0.0,0.9977836,0.91473806,1.0998354,5.656818866729736,0.042513445019721985,14.942222595214844,0,2.8683066368103027
B_task,0,6,0.9707764335300612,0.0,0.9554138,0.8807301,1.0672321,5.656245231628418,0.4862858057022095,11.190999984741211,0,2.800330638885498
B_task,0,7,0.908560213835343,0.0,0.8817769,0.8201965,1.0127578,5.640758037567139,0.7146674394607544,12.471280097961426,0,2.805178642272949
B_task,0,8,0.8755043693210768,0.0,0.8388722,0.7890523,0.9800457,5.65485143661499,0.5974643230438232,12.219111442565918,0,2.789811849594116
B_task,0,9,0.8549701027248217,0.0,0.81823707,0.77149254,0.9570836,5.654791355133057,0.6738048195838928,12.337878227233887,0,2.79508900642395
B_task,0,10,0.8319136578103771,0.0,0.7990284,0.754114,0.9312781,5.653270721435547,0.6881793737411499,13.086977005004883,0,2.8080642223358154
B_task,0,11,0.8033576633619226,0.0,0.7706258,0.72973466,0.8985504,5.654961585998535,0.7147538661956787,13.429875373840332,0,2.7865991592407227
B_task,0,12,0.771455018416695,0.0,0.7341822,0.696676,0.8705117,5.650372505187988,0.7298423051834106,14.793683052062988,0,2.7946183681488037
B_task,0,13,0.7166163403054943,0.0,0.6630653,0.63266385,0.8299249,5.645469665527344,0.743926465511322,15.92802619934082,0,2.785871982574463
B_task,0,14,0.5744825031446374,0.0,0.50334114,0.48323056,0.7125888,5.635663986206055,0.7606989145278931,15.954684257507324,0,2.799745798110962
B_task,0,15,0.33341140332429303,0.0,0.27909917,0.27834618,0.44533777,5.642009735107422,0.7616829872131348,15.584746360778809,0,2.8251843452453613
B_task,0,16,0.18724847876507303,0.0,0.1476685,0.14941473,0.27134812,5.645163059234619,0.7488057613372803,15.302138328552246,0,2.8044228553771973
B_task,0,17,0.12557793700176736,0.0,0.0939825,0.09454437,0.19186448,5.645803928375244,0.717758297920227,15.599971771240234,0,2.7892472743988037
B_task,0,18,0.098612816437431,0.0,0.07212281,0.07141874,0.15338382,5.646444797515869,0.7268006801605225,15.175517082214355,0,2.7932450771331787
B_task,0,19,0.08434232421543288,0.0,0.05946219,0.05870775,0.13376348,5.647250175476074,0.7230848670005798,15.663501739501953,0,2.7972514629364014
B_task,0,20,0.0714175908461861,0.0,0.04874689,0.048217166,0.115979664,5.64815616607666,0.7098208665847778,15.409503936767578,0,2.7788877487182617
B_task,0,21,0.06448676275170367,0.0,0.0439318,0.04309588,0.10505491,5.647762298583984,0.7111660242080688,15.597257614135742,0,2.778722047805786
B_task,0,22,0.05791139084359874,0.0,0.03880399,0.03809283,0.09562756,5.648542881011963,0.7097818851470947,15.706671714782715,0,2.792006254196167
B_task,0,23,0.0530955169511878,0.0,0.035569575,0.034688964,0.088494636,5.648432731628418,0.7150617837905884,15.837727546691895,0,2.791278123855591
B_task,0,24,0.050438124200572136,0.0,0.03333233,0.0320917,0.08523961,5.64799165725708,0.7103738784790039,15.920645713806152,0,2.796443223953247
B_task,0,25,0.04514542351598325,0.0,0.030510753,0.029099435,0.07663442,5.648592472076416,0.7096008658409119,15.91499137878418,0,2.8047592639923096
B_task,0,26,0.042268942231717316,0.0,0.028629519,0.027072893,0.07193052,5.648352146148682,0.7072849273681641,16.136001586914062,0,2.7788357734680176
B_task,0,27,0.040899655093317444,0.0,0.027920093,0.026437579,0.069483414,5.648362636566162,0.7057691812515259,16.253265380859375,0,2.792168378829956
B_task,0,28,0.03819265572921089,0.0,0.026035063,0.024713185,0.06521202,5.647978782653809,0.7100542187690735,16.168704986572266,0,2.7917466163635254
B_task,0,29,0.03819192492443582,0.0,0.026149696,0.024479602,0.06492397,5.648519992828369,0.7097280025482178,16.279647827148438,0,2.7976815700531006
B_task,0,30,0.03588142343189405,0.0,0.024282552,0.02296028,0.06160014,5.648005485534668,0.7159087061882019,16.249189376831055,0,2.801307201385498
B_task,0,31,0.03259017156518024,0.0,0.02251793,0.020989113,0.05638591,5.64838171005249,0.7148017883300781,16.40325927734375,0,2.782545566558838
B_task,0,32,0.031768632971722145,0.0,0.02234239,0.020762045,0.054903585,5.647421836853027,0.7223713397979736,16.32849884033203,0,2.791504144668579
B_task,0,33,0.03146030591881793,0.0,0.021822419,0.020265967,0.05443815,5.648409366607666,0.7132740020751953,16.345603942871094,0,2.794064521789551
B_task,0,34,0.02944464528042337,0.0,0.020340787,0.0190196,0.051213425,5.647748947143555,0.7209901809692383,16.457887649536133,0,2.801316022872925
B_task,0,35,0.029245467289634373,0.0,0.02072197,0.019118411,0.050601743,5.648255825042725,0.717082142829895,16.554187774658203,0,2.8063228130340576
B_task,0,36,0.028023701647053593,0.0,0.020098839,0.018661251,0.048633162,5.648372650146484,0.7206369638442993,16.645132064819336,0,2.7997899055480957
B_task,0,37,0.02728803261466648,0.0,0.019276047,0.017678909,0.047757573,5.64827823638916,0.7251925468444824,16.467453002929688,0,2.7970526218414307
B_task,0,38,0.026161388210628345,0.0,0.01862295,0.017251698,0.045655172,5.648694038391113,0.7225961089134216,16.57473373413086,0,2.802849769592285
B_task,0,39,0.02499187251795893,0.0,0.017970894,0.01650676,0.04413651,5.648836612701416,0.72419273853302,16.466236114501953,0,2.7959678173065186
B_task,0,40,0.024506641470867653,0.0,0.017669797,0.016188633,0.043083463,5.648655414581299,0.7221461534500122,16.625911712646484,0,2.7977848052978516
C_scene,0,1,1.0085510585619055,0.24758415636808975,1.0034407,0.9222867,1.0984484,5.656797409057617,0.01125057227909565,18.007083892822266,0,2.8010244369506836
C_scene,0,2,1.008823063062585,0.23288050941799,1.0031207,0.9190794,1.1014428,5.656797885894775,0.015714440494775772,14.910689353942871,0,2.8073654174804688
C_scene,0,3,1.003638226052989,0.23295694848765497,0.9956827,0.9139101,1.0961622,5.656772613525391,0.024286475032567978,12.900686264038086,0,2.843029737472534
C_scene,0,4,1.0035043799358865,0.23224602574887482,0.99511266,0.9136068,1.0956503,5.656691551208496,0.042898647487163544,11.64244556427002,0,2.8573155403137207
C_scene,0,5,1.0066268755042034,0.2315059122831925,0.9982721,0.9153023,1.0999383,5.656561374664307,0.06472238898277283,13.03888988494873,0,2.810614585876465
C_scene,0,6,1.0035128386124321,0.2294952973075535,0.9939115,0.91295767,1.0957109,5.655818462371826,0.13830837607383728,15.0728759765625,0,2.8121931552886963
C_scene,0,7,0.9995569146197775,0.20746009246162747,0.990078,0.90763855,1.0937,5.654125213623047,0.41543853282928467,14.733748435974121,0,2.8091440200805664
C_scene,0,8,0.9699206974195398,0.20135645244432532,0.9589372,0.8807821,1.0631007,5.653902530670166,0.4787232279777527,14.311230659484863,0,2.851672887802124
C_scene,0,9,0.9057705920675526,0.19628568317579187,0.8881374,0.82683223,0.9940706,5.654064178466797,0.4939066171646118,15.734972953796387,0,2.8693244457244873
C_scene,0,10,0.8589332414710004,0.1928215856137483,0.8426689,0.79001063,0.94189954,5.653860569000244,0.5706467032432556,15.888031959533691,0,2.806880235671997
C_scene,0,11,0.8266293898872707,0.18956462196681811,0.8087335,0.7625586,0.90711933,5.652650833129883,0.5733083486557007,16.95252227783203,0,2.7979211807250977
C_scene,0,12,0.797558825948964,0.18757281096085257,0.78044355,0.73674303,0.8768757,5.653896331787109,0.5950003862380981,16.79913330078125,0,2.8072214126586914
C_scene,0,13,0.7809517901876698,0.18808132669200067,0.7668815,0.723172,0.8595051,5.650280475616455,0.5962810516357422,19.226381301879883,0,2.8536858558654785
C_scene,0,14,0.7501306948454484,0.1894455578016198,0.73712033,0.6952341,0.82751274,5.652172088623047,0.6409718990325928,20.493968963623047,0,2.8511579036712646
C_scene,0,15,0.7112731104311736,0.1882317999134893,0.6946394,0.6531668,0.7940795,5.6507248878479,0.6826207637786865,20.571849822998047,0,2.8038411140441895
C_scene,0,16,0.5884418902189835,0.18796924922777258,0.574319,0.5421205,0.6685681,5.649112224578857,0.674193263053894,21.170612335205078,0,2.7975354194641113
C_scene,0,17,0.39479085673456604,0.19066634385482126,0.36244443,0.3622906,0.46890885,5.645859241485596,0.6982699632644653,19.91978645324707,0,2.8073325157165527
C_scene,0,18,0.24731758366460385,0.18669192687324856,0.21650548,0.22186008,0.30774274,5.648060321807861,0.6941468119621277,19.69185447692871,0,2.8526196479797363
C_scene,0,19,0.177920154903246,0.18277327910713528,0.15246886,0.15579396,0.23028255,5.649089813232422,0.7046645283699036,19.605302810668945,0,2.8426101207733154
C_scene,0,20,0.1338933965434199,0.17836896232936694,0.111861356,0.11318643,0.17933051,5.65010404586792,0.6858415603637695,19.81507682800293,0,2.8013501167297363
C_scene,0,21,0.11225211102029552,0.17306344405464505,0.0924767,0.093131244,0.1548797,5.6500067710876465,0.6980297565460205,20.02737045288086,0,2.799074411392212
C_scene,0,22,0.09519525196241296,0.16782084755275561,0.077003926,0.077920854,0.13363951,5.650260925292969,0.6911407709121704,20.374135971069336,0,2.8201963901519775
C_scene,0,23,0.08410344953122346,0.16159605979919434,0.0674734,0.06799416,0.11995932,5.650952339172363,0.6852529048919678,20.29445457458496,0,2.8625969886779785
C_scene,0,24,0.0759893448456474,0.15420286551765774,0.061112974,0.06112124,0.10967386,5.651154041290283,0.6852538585662842,20.68572235107422,0,2.8155629634857178
C_scene,0,25,0.06850738110749618,0.14777039444964865,0.05479268,0.05475433,0.10021708,5.651730060577393,0.6969186663627625,20.76775360107422,0,2.8071770668029785
C_scene,0,26,0.06140766454779584,0.14341661204462466,0.049533017,0.0488908,0.09083967,5.652040958404541,0.6839538812637329,20.8348445892334,0,2.7942399978637695
C_scene,0,27,0.05899148920307989,0.14038347161334494,0.04756225,0.046957307,0.08776707,5.652152061462402,0.698897123336792,21.034204483032227,0,2.827824115753174
C_scene,0,28,0.05302644812542459,0.13794018911278766,0.04302075,0.042436086,0.07986013,5.651996612548828,0.6877046227455139,21.272598266601562,0,2.8733816146850586
C_scene,0,29,0.04998295203499172,0.1355099574379299,0.04060342,0.039617844,0.07622341,5.652527809143066,0.6952100992202759,21.066513061523438,0,2.809337615966797
C_scene,0,30,0.04731967656508736,0.1347149144048276,0.038575027,0.03770732,0.07234023,5.652505397796631,0.6853349208831787,21.237991333007812,0,2.808723211288452
C_scene,0,31,0.04496370191159456,0.1332678691200588,0.037168775,0.035961915,0.068798676,5.652613162994385,0.7000099420547485,21.203969955444336,0,2.8113677501678467
C_scene,0,32,0.042041835577591606,0.13134137443874194,0.03483933,0.03373547,0.06489888,5.652752876281738,0.6954472064971924,21.40083885192871,0,2.8459632396698
C_scene,0,33,0.0384396185045657,0.13038036097650943,0.031996544,0.030859059,0.060128313,5.652881145477295,0.6896717548370361,21.54696273803711,0,2.8592679500579834
C_scene,0,34,0.03713994440825089,0.12915731512981912,0.03136388,0.030387422,0.05820532,5.652819633483887,0.6992189288139343,21.628437042236328,0,2.8101673126220703
C_scene,0,35,0.036141996798308,0.12853571643000064,0.030598134,0.029287336,0.056930445,5.653054714202881,0.7033196687698364,21.46683692932129,0,2.809919595718384
C_scene,0,36,0.03325136848117994,0.12726028069205905,0.028505772,0.027152974,0.052788362,5.653112888336182,0.6969795227050781,21.587907791137695,0,2.790597438812256
C_scene,0,37,0.03210752424986466,0.12616804371709409,0.028147563,0.026722541,0.05079595,5.652972221374512,0.6963129043579102,21.689680099487305,0,2.8531885147094727
C_scene,0,38,0.03099352380503779,0.12480151134988536,0.027007166,0.02573329,0.049244534,5.653237342834473,0.7006136178970337,21.66722869873047,0,2.8479368686676025
C_scene,0,39,0.030369419118632442,0.12402217284492824,0.02700373,0.025492666,0.048674133,5.65318489074707,0.6998364925384521,21.728612899780273,0,2.811131477355957
C_scene,0,40,0.03050073592559151,0.1230847109919009,0.027036157,0.025290966,0.048134267,5.6529741287231445,0.6978780627250671,21.93114471435547,0,2.8315672874450684
D_latent,0,1,1.010034063588018,0.21103802971217944,1.00517,0.9236537,1.099003,5.656795501708984,0.40799546241760254,2.381185531616211,0,3.5574443340301514
D_latent,0,2,1.0091229314389436,0.01018564338269441,1.0039828,0.9200445,1.1006333,5.656810760498047,0.5038853883743286,2.465245246887207,0,3.591630458831787
D_latent,0,3,1.0063718712848166,0.006187774564908898,0.9993552,0.9167512,1.0982554,5.656826019287109,0.3737577795982361,2.4486427307128906,0,3.5505521297454834
D_latent,0,4,1.003485223521357,0.0027989988093790803,0.99541676,0.9133506,1.0960088,5.656826019287109,0.3592880368232727,2.5978190898895264,0,3.5531349182128906
D_latent,0,5,1.0069722714631453,0.0018305209991724594,0.9985005,0.9153546,1.1007305,5.656826972961426,0.34182098507881165,2.734591007232666,0,3.5619702339172363
D_latent,0,6,1.0064728778341543,0.001687785205633744,0.9988801,0.9163267,1.0982714,5.656833171844482,0.2692860960960388,2.9703917503356934,0,3.5687363147735596
D_latent,0,7,1.0041277512260105,0.0014890056589375372,0.9956432,0.9117208,1.0987304,5.65683126449585,0.29070863127708435,3.3475232124328613,0,3.5435264110565186
D_latent,0,8,1.0043703162151834,0.001410334006599758,0.99403465,0.912073,1.097926,5.656830310821533,0.3143870532512665,3.555325746536255,0,3.5463004112243652
D_latent,0,9,0.9974982220193614,0.0010253315710503123,0.9889195,0.9070258,1.0896351,5.656828880310059,0.3138792812824249,3.8916213512420654,0,3.5610740184783936
D_latent,0,10,1.003180628237517,0.001137542254898859,0.9948815,0.9116832,1.0966486,5.656830310821533,0.3154637813568115,3.923717498779297,0,3.572064161300659
D_latent,0,11,1.0079971811045771,0.0013405314606168995,0.9986839,0.9160664,1.100896,5.656831741333008,0.30893802642822266,4.178743839263916,0,3.5418143272399902
D_latent,0,12,1.005327141803244,0.002574829627638278,0.99502325,0.9136009,1.0986251,5.65683126449585,0.35570669174194336,4.215229511260986,0,3.5371694564819336
D_latent,0,13,1.0049960094949473,0.002760687276073124,0.99555176,0.91384804,1.0970681,5.656833648681641,0.37301450967788696,4.50026273727417,0,3.5655651092529297
D_latent,0,14,1.0019272514011548,0.0024214317293270774,0.9929531,0.90979934,1.0956537,5.656837463378906,0.3399685323238373,4.90298318862915,0,3.559338331222534
D_latent,0,15,1.000886170760445,0.0021195473230403404,0.9904573,0.9090733,1.0935249,5.656837463378906,0.37462812662124634,5.1074371337890625,0,3.5421030521392822
D_latent,0,16,1.0000276980192766,0.003286318934482077,0.9903376,0.9072913,1.0943841,5.656830310821533,0.44384193420410156,5.468162536621094,0,3.53275728225708
D_latent,0,17,0.9871900807256284,0.010584199558133665,0.9778431,0.8962921,1.0804083,5.656805992126465,0.5388791561126709,6.83564567565918,0,3.55310320854187
D_latent,0,18,0.9525145655092986,0.019005832464798637,0.94102615,0.8660085,1.0445702,5.6566925048828125,0.6697272658348083,9.060386657714844,0,3.5591671466827393
D_latent,0,19,0.9058392566183339,0.023868262767791748,0.89101845,0.8239241,0.99875444,5.656589508056641,0.6918849349021912,10.514668464660645,0,3.528635263442993
D_latent,0,20,0.8735006581182065,0.03520266906074856,0.8542348,0.79425937,0.9654235,5.656707763671875,0.6656578183174133,10.87578010559082,0,3.5232114791870117
D_latent,0,21,0.8437757906706437,0.04788181056147036,0.8233371,0.7699731,0.9336125,5.656666278839111,0.6717669367790222,11.974878311157227,0,3.548644542694092
D_latent,0,22,0.8104465318762738,0.06299314809882123,0.78992134,0.7404696,0.89941925,5.656571388244629,0.6911418437957764,12.856880187988281,0,3.533315420150757
D_latent,0,23,0.7611514381740404,0.07330593337183414,0.7346509,0.69396895,0.85333604,5.656386375427246,0.7327888011932373,13.727932929992676,0,3.510465383529663
D_latent,0,24,0.6699290068253226,0.10272251004758089,0.6252706,0.5956024,0.7819135,5.655707359313965,0.7546665668487549,15.110108375549316,0,3.5085248947143555
D_latent,0,25,0.5230029147604237,0.12191372332365616,0.47049192,0.4578544,0.64017063,5.655743598937988,0.7708584666252136,15.276698112487793,0,3.548064708709717
D_latent,0,26,0.4158919375875722,0.11961621823518173,0.37261072,0.36753815,0.5157991,5.655647277832031,0.7956823110580444,16.356294631958008,0,3.4948177337646484
D_latent,0,27,0.34566750733748725,0.1267127161440642,0.3086449,0.30711055,0.43000567,5.655721187591553,0.7931345701217651,16.72872543334961,0,3.5082952976226807
D_latent,0,28,0.26869581056677777,0.1254347614620043,0.23401271,0.2357125,0.3429889,5.655548572540283,0.7867629528045654,17.510038375854492,0,3.502619743347168
D_latent,0,29,0.20172973301099695,0.12618692024894382,0.17240395,0.17550011,0.26318422,5.655588150024414,0.7780161499977112,18.156692504882812,0,3.5393388271331787
D_latent,0,30,0.1537156001381252,0.12012296137602432,0.13036063,0.13310896,0.20447205,5.655729293823242,0.7744051814079285,18.154640197753906,0,3.5010056495666504
D_latent,0,31,0.117434315059496,0.10887322218521782,0.09562192,0.09691956,0.16366896,5.65570592880249,0.7703691720962524,18.518413543701172,0,3.5029852390289307
D_latent,0,32,0.10087782403697139,0.10196518898010254,0.08200762,0.0826314,0.14194047,5.6556077003479,0.7698520421981812,18.81940269470215,0,3.517531633377075
D_latent,0,33,0.08582318865734598,0.0953777147376019,0.068313465,0.06825781,0.12390438,5.655766010284424,0.757601797580719,18.929210662841797,0,3.5253281593322754
D_latent,0,34,0.07494737272677214,0.08943308954653532,0.058598395,0.058457386,0.11037611,5.655689716339111,0.75797039270401,19.064224243164062,0,3.506591796875
D_latent,0,35,0.06686183162357497,0.0852521917094355,0.051884916,0.051480874,0.099984564,5.655765056610107,0.7447212934494019,19.21381950378418,0,3.501784324645996
D_latent,0,36,0.060220889423204506,0.08066497678342073,0.046797276,0.046354886,0.090955324,5.6557207107543945,0.749000608921051,19.385976791381836,0,3.519974708557129
D_latent,0,37,0.05452762479367464,0.07689097653264584,0.04174039,0.041252185,0.08356542,5.655740737915039,0.7444071769714355,19.48797035217285,0,3.528917074203491
D_latent,0,38,0.052282037942305855,0.07404601573944092,0.04020875,0.039439514,0.07994977,5.655781269073486,0.7508718967437744,19.46697998046875,0,3.509897470474243
D_latent,0,39,0.05048308683478314,0.07125355886376422,0.039142456,0.038095705,0.07739576,5.655826091766357,0.7409923076629639,19.431001663208008,0,3.5029137134552
D_latent,0,40,0.04608564791472062,0.06856833333554475,0.035596404,0.03456452,0.07168043,5.6558027267456055,0.7509952783584595,19.55204200744629,0,3.527372121810913
A_recon,1,1,1.0240986036217732,0.05275954370913298,1.0112325,0.9417964,1.1059839,5.65683126449585,0.009444002993404865,16.080631256103516,0,4.980583429336548
A_recon,1,2,1.0189901434856912,0.05041831990946894,1.0008614,0.93551147,1.1025574,5.656830787658691,0.022699978202581406,9.207755088806152,0,4.97010612487793
A_recon,1,3,1.0180517279583474,0.04537693313930346,1.0015593,0.93344074,1.1022987,5.656839370727539,0.287512868642807,2.1555161476135254,0,5.0033793449401855
A_recon,1,4,1.0130666649859885,0.031789178433625595,0.9947749,0.9274264,1.0987324,5.656852722167969,0.16384443640708923,2.0794522762298584,0,4.987933397293091
A_recon,1,5,1.0137995015019956,0.029918292294377865,0.9943125,0.9281202,1.0990069,5.656853675842285,0.16763517260551453,2.198072671890259,0,4.991543769836426
A_recon,1,6,1.0186249276866084,0.028352022171020508,0.99901974,0.931924,1.1044747,5.656853675842285,0.19014087319374084,2.373473882675171,0,5.0036656856536865
A_recon,1,7,1.0155231641686482,0.02246366894763449,0.9959609,0.9303963,1.0999722,5.656848430633545,0.30420729517936707,2.7703745365142822,0,4.988198280334473
A_recon,1,8,1.0154944710109546,0.019253399061120075,0.9953914,0.9290157,1.1011045,5.656847953796387,0.319377064704895,3.1150155067443848,0,4.9972944259643555
A_recon,1,9,1.0122807544210684,0.019265018079591835,0.9934947,0.9274855,1.0961058,5.656850337982178,0.3290323317050934,3.5405476093292236,0,4.998786211013794
A_recon,1,10,0.9989306408426036,0.019365764182546864,0.9814671,0.91926336,1.0773467,5.656853675842285,0.15006804466247559,3.6712050437927246,0,4.997984886169434
A_recon,1,11,0.9945531098738961,0.017992282691209213,0.9800719,0.918161,1.0696249,5.656853675842285,0.159756600856781,4.364745140075684,0,5.012042045593262
A_recon,1,12,0.9850841190503992,0.017276884421058323,0.9671291,0.91041744,1.0578717,5.656853675842285,0.15801426768302917,4.740109920501709,0,5.006391286849976
A_recon,1,13,0.968175805133322,0.01783529442289601,0.95447606,0.90011066,1.0348907,5.656853675842285,0.14245401322841644,5.286766052246094,0,5.007278680801392
A_recon,1,14,0.9521204077679178,0.018116527277490368,0.93381894,0.88979214,1.0132613,5.656852722167969,0.1675855815410614,6.808907985687256,0,5.010059595108032
