seed,model,subset,horizon,n,err_px,median_px
0,B_task,no_bounce,6,117,7.321877956390381,7.250768184661865
0,B_task,no_bounce,7,117,7.246318817138672,7.68137264251709
0,B_task,no_bounce,8,117,7.408693790435791,8.02734375
0,B_task,no_bounce,9,117,7.7702789306640625,8.117992401123047
0,B_task,no_bounce,10,117,8.275154113769531,8.43423080444336
0,B_task,bounce,1,83,9.41304874420166,9.469614028930664
0,B_task,bounce,2,83,10.309619903564453,9.97458553314209
0,B_task,bounce,3,83,11.022170066833496,11.168910026550293
0,B_task,bounce,4,83,11.384381294250488,11.779273986816406
0,B_task,bounce,5,83,11.528942108154297,12.044990539550781
0,B_task,bounce,6,83,11.554449081420898,11.934455871582031
0,B_task,bounce,7,83,11.556297302246094,11.80166244506836
0,B_task,bounce,8,83,11.495065689086914,11.770675659179688
0,B_task,bounce,9,83,11.305383682250977,11.47811508178711
0,B_task,bounce,10,83,11.0269136428833,11.057326316833496
0,C_scene,all,1,200,7.975308895111084,7.969325065612793
0,C_scene,all,2,200,8.56568717956543,8.639145851135254
0,C_scene,all,3,200,8.598358154296875,8.756654739379883
0,C_scene,all,4,200,8.435615539550781,8.440570831298828
0,C_scene,all,5,200,8.376030921936035,8.698505401611328
0,C_scene,all,6,200,8.504927635192871,9.055349349975586
0,C_scene,all,7,200,8.822884559631348,9.13589096069336
0,C_scene,all,8,200,9.195940971374512,9.571889877319336
0,C_scene,all,9,200,9.532286643981934,9.655374526977539
0,C_scene,all,10,200,9.833710670471191,9.92730712890625
0,C_scene,no_bounce,1,117,6.718594074249268,6.569185256958008
0,C_scene,no_bounce,2,117,7.254443645477295,7.463041305541992
0,C_scene,no_bounce,3,117,7.03801965713501,7.0464887619018555
0,C_scene,no_bounce,4,117,6.583593845367432,6.577966213226318
0,C_scene,no_bounce,5,117,6.320223808288574,6.810070037841797
0,C_scene,no_bounce,6,117,6.3991546630859375,6.6694817543029785
0,C_scene,no_bounce,7,117,6.805116653442383,6.85533332824707
0,C_scene,no_bounce,8,117,7.371623992919922,6.939629554748535
0,C_scene,no_bounce,9,117,7.990167617797852,7.875582218170166
0,C_scene,no_bounce,10,117,8.636919021606445,8.702559471130371
0,C_scene,bounce,1,83,9.74682331085205,9.301529884338379
0,C_scene,bounce,2,83,10.414067268371582,10.418286323547363
0,C_scene,bounce,3,83,10.797869682312012,10.67620849609375
0,C_scene,bounce,4,83,11.046295166015625,10.789712905883789
0,C_scene,bounce,5,83,11.273975372314453,11.279333114624023
0,C_scene,bounce,6,83,11.473305702209473,11.166109085083008
0,C_scene,bounce,7,83,11.667208671569824,11.397355079650879
0,C_scene,bounce,8,83,11.767566680908203,11.78374195098877
0,C_scene,bounce,9,83,11.706116676330566,11.613914489746094
0,C_scene,bounce,10,83,11.520756721496582,11.587928771972656
0,D_latent,all,1,200,12.3119478225708,12.425508499145508
0,D_latent,all,2,200,10.776348114013672,11.054545402526855
0,D_latent,all,3,200,9.693146705627441,9.780373573303223
0,D_latent,all,4,200,8.886185646057129,8.842042922973633
0,D_latent,all,5,200,8.501999855041504,8.721351623535156
0,D_latent,all,6,200,8.534982681274414,9.076164245605469
0,D_latent,all,7,200,8.882319450378418,9.246932029724121
0,D_latent,all,8,200,9.32824420928955,9.452722549438477
0,D_latent,all,9,200,9.747472763061523,9.76528263092041
0,D_latent,all,10,200,10.126477241516113,10.077581405639648
0,D_latent,no_bounce,1,117,11.865793228149414,11.886962890625
0,D_latent,no_bounce,2,117,10.026822090148926,10.1256685256958
0,D_latent,no_bounce,3,117,8.482329368591309,8.582538604736328
0,D_latent,no_bounce,4,117,7.203636169433594,7.126520156860352
0,D_latent,no_bounce,5,117,6.494543552398682,6.918587684631348
0,D_latent,no_bounce,6,117,6.426492691040039,6.691295623779297
0,D_latent,no_bounce,7,117,6.856623649597168,6.694915294647217
0,D_latent,no_bounce,8,117,7.504601001739502,7.347709655761719
0,D_latent,no_bounce,9,117,8.216798782348633,7.885389804840088
0,D_latent,no_bounce,10,117,8.947274208068848,8.974398612976074
0,D_latent,bounce,1,83,12.940863609313965,13.821332931518555
0,D_latent,bounce,2,83,11.832906723022461,12.003623008728027
0,D_latent,bounce,3,83,11.399961471557617,12.010899543762207
0,D_latent,bounce,4,83,11.257972717285156,11.438172340393066
0,D_latent,bounce,5,83,11.331786155700684,11.41295337677002
0,D_latent,bounce,6,83,11.507190704345703,11.33953857421875
0,D_latent,bounce,7,83,11.73781681060791,11.366127967834473
0,D_latent,bounce,8,83,11.898923873901367,11.84482192993164
0,D_latent,bounce,9,83,11.905170440673828,12.299034118652344
0,D_latent,bounce,10,83,11.788726806640625,12.319454193115234
0,baseline_hold,all,1,200,0.7083838582038879,0.7010740041732788
